Geneid,mouse_gene,ortholog_type,Secretome location,Secretome function,Level,Reliability,Cell type,Mean_TPM,adult_SM_01,adult_SM_02,adult_SM_03,adult_SM_04,adult_SM_05,adult_SM_06
LOC105370456,NA,human-specific,NA,NA,NA,NA,NA,0.1045177715494616,0,0.148023273973453,0.0770115901766428,0.0311481646571338,0.125240275631647,0.245683324857893
LOC105370457,NA,human-specific,NA,NA,NA,NA,NA,0.37580034708987514,0,0.135541311411367,0.352588199349278,0,0.382264913369386,1.38440765840922
LOC105370459,NA,human-specific,NA,NA,NA,NA,NA,0.05746137551429508,0,0.0463924932675355,0.120682362404471,0,0,0.177693397413764
LOC105370460,NA,human-specific,NA,NA,NA,NA,NA,0.7401671394980769,1.01921454004121,0.812620362396854,0.528474210830226,0.61070591353223,0.654805638642004,0.815182171545937
LOC105370461,NA,human-specific,NA,NA,NA,NA,NA,0.29660722508786586,0.354486528386031,0.267375723624574,0.323713725929417,0.296719469617909,0.293372242802502,0.243975660166762
LOC105370462,NA,human-specific,NA,NA,NA,NA,NA,0.027900611417939383,0,0.0171512603359117,0.0446161538164271,0.0180454825339209,0,0.0875907718213766
LOC105370463,NA,human-specific,NA,NA,NA,NA,NA,0.05122803394993695,0.0458646543018544,0,0.0509600131872003,0,0.110498451520838,0.100045084689729
LOC105370464,NA,human-specific,NA,NA,NA,NA,NA,0.12789099018995018,0,0.187127929933604,0,0.196884294511883,0.26387689915424,0.119456817539974
LOC105370465,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370466,NA,human-specific,NA,NA,NA,NA,NA,0.0199181453599156,0.057163347133762,0,0,0,0,0.0623455250257316
LOC105370467,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370470,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370472,NA,human-specific,NA,NA,NA,NA,NA,0.13513967950917474,0.397690937946402,0,0.0210415538321343,0.0340419296317321,0.182500668318288,0.175562987326492
LOC105370473,NA,human-specific,NA,NA,NA,NA,NA,0.264043239383966,0.464697288968656,0,0,0,1.11956214733514,0
LOC105370475,NA,human-specific,NA,NA,NA,NA,NA,0.2108858295067465,0.275320291335807,0.235192535313375,0.188250553765127,0.209384884639622,0.357166711986548,0
LOC105370476,NA,human-specific,NA,NA,NA,NA,NA,0.23633048216095864,0.342456085453846,0.208959521759191,0,0.439708257743206,0,0.426859028009509
LOC105370478,NA,human-specific,NA,NA,NA,NA,NA,0.03143377680774435,0.0516557479158588,0,0.0573944715174804,0.0232138103515991,0,0.0563386310615278
LOC105370480,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370481,NA,human-specific,NA,NA,NA,NA,NA,0.011569581358548483,0,0.0454877870496198,0,0.0239297011016711,0,0
LOC105370482,NA,human-specific,NA,NA,NA,NA,NA,0.30096217009380666,0.569968519479355,0.097379194606225,0.31664474213406,0.409825172265512,0.411955392077688,0
LOC105370485,NA,human-specific,NA,NA,NA,NA,NA,0.28779646941141435,0.332949083438983,0.192403095931732,0.304655024625398,0.396067488209059,0.21233397189659,0.288370152366724
LOC105370489,NA,human-specific,NA,NA,NA,NA,NA,0.5618515198568065,1.58009906331854,0,0.675246551548824,0.983198588742572,0,0.132564915530903
LOC105370495,NA,human-specific,NA,NA,NA,NA,NA,0.74873944426935235,1.66780561097652,0.569889604797794,0,1.0493037968872,1.2054376529546,0
LOC105370497,NA,human-specific,NA,NA,NA,NA,NA,0.04362107733051288,0.050219638585435,0,0.111597633669147,0.0451368613594394,0,0.0547723303690559
LOC105370500,NA,human-specific,NA,NA,NA,NA,NA,1.0110120368711137,0.967089977641497,0.882464771787224,0.928002636250627,0.849455114172573,1.45621321360296,0.982846507771801
LOC105370502,NA,human-specific,NA,NA,NA,NA,NA,0.11900148546926917,0.0746905311785923,0.167486639577978,0.155603093701375,0.06713103171652,0.157453264253612,0.0916443523875377
LOC105370504,NA,human-specific,NA,NA,NA,NA,NA,0.27667633859794333,0.220270052634028,0.329062955418498,0.234100158458656,0.3739552556337,0.320459529514847,0.182210079927931
LOC105370505,NA,human-specific,NA,NA,NA,NA,NA,0.11118337237451249,0,0,0,0,0.459214343982704,0.207885890264371
LOC105370507,NA,human-specific,NA,NA,NA,NA,NA,0.02924945957495085,0.109527532661145,0,0,0,0.0659692247885601,0
LOC105370508,NA,human-specific,NA,NA,NA,NA,NA,0.1506336433015012,0.0851439557742909,0.218202836354775,0.189206140332462,0.0765264552997603,0.102565640280401,0.232156831767318
LOC105370511,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370512,NA,human-specific,NA,NA,NA,NA,NA,0.009595379328820633,0,0,0,0.0575722759729238,0,0
LOC105370513,NA,human-specific,NA,NA,NA,NA,NA,0.04503795803430463,0,0.0429736805674429,0.111788889253841,0,0.0605989794115993,0.0548661989729446
LOC105370518,NA,human-specific,NA,NA,NA,NA,NA,0.008191248118830716,0,0,0,0.0305884005386578,0,0.0185590881743265
LOC105370519,NA,human-specific,NA,NA,NA,NA,NA,0.06659294807418943,0.02284531861324,0.121972675411533,0.063458329486931,0.0821324890424122,0.0343997514219946,0.0747491244690258
LOC105370525,NA,human-specific,NA,NA,NA,NA,NA,3.0569909785312515,3.5421841435698602,1.99679542998063,3.73592304946042,2.76349569644428,4.02870924013494,2.27483831159738
LOC105370528,NA,human-specific,NA,NA,NA,NA,NA,0.01246728151368815,0,0,0.0748036890821289,0,0,0
LOC105370529,NA,human-specific,NA,NA,NA,NA,NA,0.02515795409937267,0,0,0,0,0.150947724596236,0
LOC105370530,NA,human-specific,NA,NA,NA,NA,NA,0.1736026986541665,0,0.141069719331099,0,0,0,0.9005464725939
LOC105370531,NA,human-specific,NA,NA,NA,NA,NA,0.06772133708352819,0.0795484519056553,0.0906057546923321,0.0589239538207917,0.0714972776818221,0.0479126077055125,0.0578399766950554
LOC105370532,NA,human-specific,NA,NA,NA,NA,NA,2.3364281010845236,1.96192248735953,1.54705250042794,2.51525000821143,1.96681842795161,2.81785254263937,3.20967263991726
LOC105370534,NA,human-specific,NA,NA,NA,NA,NA,0.02778567189530533,0,0,0,0.166714031371832,0,0
LOC105370538,NA,human-specific,NA,NA,NA,NA,NA,0.8933054563058145,1.15377442498075,1.21752137533679,1.13113555282572,0.914999842702625,0.572292558165728,0.370108983823274
LOC105370542,NA,human-specific,NA,NA,NA,NA,NA,0.12171711735481723,0.0895648253250207,0.066309368174194,0.172492802977017,0.0804998844525804,0.0935056058435083,0.227930217356583
LOC105370546,NA,human-specific,NA,NA,NA,NA,NA,1.1823446319044424,0.846492686690713,0.638044341249438,1.54911524396036,0.861514907028673,1.37959050584117,1.8193101066563
LOC105370547,NA,human-specific,NA,NA,NA,NA,NA,0.013379715970021817,0,0,0,0.0443776206300965,0,0.0359006751900344
LOC105370549,NA,human-specific,NA,NA,NA,NA,NA,0.504508283589836,0.817263445564365,0.0581789851765729,0.857610121387068,0.530506482660016,0.218774969755101,0.544715696995893
LOC105370552,NA,human-specific,NA,NA,NA,NA,NA,0.03364042528329108,0,0,0.0771026204250785,0.124739931274668,0,0
LOC105370556,NA,human-specific,NA,NA,NA,NA,NA,3.2698229891991986,2.45892178037167,2.88823632169772,2.73209704207818,3.03882146712582,4.81333568928468,3.68752563463712
LOC105370557,NA,human-specific,NA,NA,NA,NA,NA,2.118421163600341,2.47033385546621,2.04821709447128,1.93748961028564,1.56727695829261,0.962758785528095,3.72445067755821
LOC105370559,NA,human-specific,NA,NA,NA,NA,NA,0.0218731428077195,0.028180370817892,0.024073099830652,0.0156555422727989,0.00633205219358991,0.0339464821664881,0.0230513095648961
LOC105370563,NA,human-specific,NA,NA,NA,NA,NA,0.9417185921604829,0.764286509440177,0.469266297848143,1.48609184103276,0.686932347328686,0.863128669324692,1.38060588798844
LOC105370564,NA,human-specific,NA,NA,NA,NA,NA,0.023846873073156832,0,0,0,0,0,0.143081238438941
LOC105370567,NA,human-specific,NA,NA,NA,NA,NA,0.9623770590767787,0.96518949774522,0.54967583132879,1.33059239790967,1.09240961582724,0.968901021099144,0.867493990550608
LOC105370569,NA,human-specific,NA,NA,NA,NA,NA,3.8548838767676235,3.54834507645859,3.13569936779111,4.40478046456768,3.23320286227184,4.51021607874968,4.29705941076684
LOC105370572,NA,human-specific,NA,NA,NA,NA,NA,0.018902965479248617,0.0891184174669808,0,0,0,0,0.0242993754085109
LOC105370573,NA,human-specific,NA,NA,NA,NA,NA,1.5367976137212278,1.53787633558837,1.19949429346962,2.08019005994221,0.961548809643457,1.69145693444199,1.75021924924172
LOC105370575,NA,human-specific,NA,NA,NA,NA,NA,0.07106990617464151,0,0,0.100274891436766,0,0.326144545611083,0
LOC105370576,NA,human-specific,NA,NA,NA,NA,NA,0.10029628555413313,0.239565095242513,0.0227387373485404,0.118302093637935,0.0478485521915073,0.144291788882346,0.0290314460219571
LOC105370577,NA,human-specific,NA,NA,NA,NA,NA,0.3572099102057727,0.448485542447468,0.114935718614681,0.398648231502621,0.362784506006617,0.378176518573992,0.440228944089257
LOC105370579,NA,human-specific,NA,NA,NA,NA,NA,0.621981232212108,0.609111614443599,0.470778369180786,0.902374937069792,0.677811148299803,0.628923992845877,0.442887331432791
LOC105370581,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370582,NA,human-specific,NA,NA,NA,NA,NA,0.06139709121747283,0.198669230140012,0.169713317164825,0,0,0,0
LOC105370583,NA,human-specific,NA,NA,NA,NA,NA,0.37527886752945516,0.249462142378358,0.639309584985627,0,0.298951789967052,0.70117997565631,0.362769712189384
LOC105370586,NA,human-specific,NA,NA,NA,NA,NA,0.3935263114816542,0.178984016787724,0.764486055216553,0.397736688290344,0.804344373920498,0.215606734674806,0
LOC105370588,NA,human-specific,NA,NA,NA,NA,NA,1.0492763425283982,0.149762136495851,1.66314721400172,1.99680051672295,1.0768365495752,1.08243381081637,0.326677827558298
LOC105370589,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370590,NA,human-specific,NA,NA,NA,NA,NA,0.021980928925339482,0,0.0804980501159002,0,0,0,0.0513875234361367
LOC105370591,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370593,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370594,NA,human-specific,NA,NA,NA,NA,NA,0.2343233982088731,0.372403536515283,0.0908931313497161,0.325109644619747,0.239080158265449,0.320430489231248,0.0580234292717955
LOC105370598,NA,human-specific,NA,NA,NA,NA,NA,0.026548155018158836,0,0,0.159288930108953,0,0,0
LOC105370599,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370600,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370601,NA,human-specific,NA,NA,NA,NA,NA,0.036519621708530736,0.178915832400377,0,0,0.0402018978508074,0,0
LOC105370603,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370604,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370608,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370612,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370614,NA,human-specific,NA,NA,NA,NA,NA,1.1981030334175318,0.905502686473628,1.07434201418607,1.17378333716533,1.76335445264627,1.39377652646678,0.877859183567113
LOC105370615,NA,human-specific,NA,NA,NA,NA,NA,0.004797666414930517,0,0,0.015913348836208,0.0128726496533751,0,0
LOC105370616,NA,human-specific,NA,NA,NA,NA,NA,0.021995739132546502,0,0.131974434795279,0,0,0,0
LOC105370617,NA,human-specific,NA,NA,NA,NA,NA,0.6684641420556072,0.367491439789506,0.31392979794808,0.81663620506562,0.825743207029494,0.88537100436102,0.801613198139923
LOC105370618,NA,human-specific,NA,NA,NA,NA,NA,0.05281780873792267,0,0,0,0.316906852427536,0,0
LOC105370619,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370622,NA,human-specific,NA,NA,NA,NA,NA,0.39435817512150084,0.540799199137525,0.205323583304835,0.801172776412894,0.162021466517456,0.361919186148088,0.294912839208207
LOC105370624,NA,human-specific,NA,NA,NA,NA,NA,1.032366209553932,1.48727391195327,0.462001706330777,1.53232135461098,1.28813658187323,0.716636663939844,0.707827038615491
LOC105370627,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370631,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370631_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370634,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370634_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370635,NA,human-specific,NA,NA,NA,NA,NA,0.04608779584226943,0,0,0,0.04723812974859859,0,0.229288645305018
LOC105370637,NA,human-specific,NA,NA,NA,NA,NA,0.13694183216206143,0.06882386577535,0.0587928314445555,0.22940967249572,0.0618581370799351,0.290171783595167,0.112594702581641
LOC105370638,NA,human-specific,NA,NA,NA,NA,NA,0.0851288172950255,0.159529232354276,0,0.177252219781566,0,0,0.173991451634311
LOC105370639,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370640,NA,human-specific,NA,NA,NA,NA,NA,0.061923456674493504,0,0,0,0,0,0.371540740046961
LOC105370643,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370644,NA,human-specific,NA,NA,NA,NA,NA,0.0313298832274815,0,0,0.187979299364889,0,0,0
LOC105370645,NA,human-specific,NA,NA,NA,NA,NA,0.009891574994517916,0,0.0593494499671075,0,0,0,0
LOC105370647,NA,human-specific,NA,NA,NA,NA,NA,0.016353619241332315,0,0,0,0,0.0675444211779718,0.0305772942700221
LOC105370650,NA,human-specific,NA,NA,NA,NA,NA,0.027911346546690835,0,0,0.167468079280145,0,0,0
LOC105370651,NA,human-specific,NA,NA,NA,NA,NA,0.056831749341048184,0.0389302105479931,0.0110853857697184,0.0576735781428969,0.0233266980235122,0.125055718785741,0.0849189047764275
LOC105370653,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370654,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370655,NA,human-specific,NA,NA,NA,NA,NA,0.010640314778386733,0,0,0,0,0,0.0638418886703204
LOC105370656,NA,human-specific,NA,NA,NA,NA,NA,0.060148522553505265,0,0,0.0914850166614536,0,0,0.269406118659578
LOC105370657,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370658,NA,human-specific,NA,NA,NA,NA,NA,0.1119923551972075,0,0.115553652585728,0.150296813086674,0.243156640226658,0.162947025284185,0
LOC105370659,NA,human-specific,NA,NA,NA,NA,NA,0.09147214277833966,0.170329083674198,0,0.37850377299584,0,0,0
LOC105370660,NA,human-specific,NA,NA,NA,NA,NA,0.020838110558120133,0.0233148361820388,0,0,0,0,0.101713827166682
LOC105370661,NA,human-specific,NA,NA,NA,NA,NA,1.3797657749630394,2.68067385873852,0.457993472348912,1.19139391560943,0.963744126560451,0.645835698386634,2.33895357813429
LOC105370664,NA,human-specific,NA,NA,NA,NA,NA,0.9642250109848507,1.14184840220311,0.504530032416558,1.44369614824101,0.84933587008748,0.901181200867466,0.94475841209348
LOC105370668,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370669,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370670,NA,human-specific,NA,NA,NA,NA,NA,0.04898493357297152,0,0,0.0650337157324192,0.0526071694209219,0.176268716284488,0
LOC105370673,NA,human-specific,NA,NA,NA,NA,NA,0.0027404919620538496,0,0,0,0,0,0.0164429517723231
LOC105370674,NA,human-specific,NA,NA,NA,NA,NA,0.009089843015534683,0,0,0,0,0,0.0545390580932081
LOC105370675,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370677,NA,human-specific,NA,NA,NA,NA,NA,2.5559744406726965,3.01723423307353,2.20926366617647,2.49038067381795,2.09200404565049,3.09806720661459,2.42889681870315
LOC105370679,NA,human-specific,NA,NA,NA,NA,NA,0.16813220510094867,0.210502317751937,0.119881159893719,0.207900611568499,0.273284813577451,0.197224327814086,0
LOC105370680,NA,human-specific,NA,NA,NA,NA,NA,0.0822235347240827,0,0.0864660090038032,0.224926954757298,0.181948244583395,0,0
LOC105370685,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370686,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370688,NA,human-specific,NA,NA,NA,NA,NA,0.48160050102706553,0,0,0,0,2.51073404639064,0.378868959771753
LOC105370689,NA,human-specific,NA,NA,NA,NA,NA,1.658951410246235,1.70297924557885,1.7496571480895,1.66204355044103,1.46856697607688,1.1366050050595,2.23385653623165
LOC105370697,NA,human-specific,NA,NA,NA,NA,NA,0.010592035434479133,0,0,0,0,0,0.0635522126068748
LOC105370697_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370698,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370698_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370700,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370700_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370705,NA,human-specific,NA,NA,NA,NA,NA,0.10933339781517798,0,0.067045835858564,0.261612901923595,0.0705414317235089,0,0.2568002173854
LOC105370706,NA,human-specific,NA,NA,NA,NA,NA,0.053908868233584505,0.323453209401507,0,0,0,0,0
LOC105370714,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370714_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370714_2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370715,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370726,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370726_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370728,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370728_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370729,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370729_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370730,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370732,NA,human-specific,NA,NA,NA,NA,NA,0.04986912605475267,0,0,0.299214756328516,0,0,0
LOC105370732_1,NA,human-specific,NA,NA,NA,NA,NA,0.027016394177817,0,0,0,0,0,0.162098365066902
LOC105370733,NA,human-specific,NA,NA,NA,NA,NA,0.0175955449922995,0,0,0,0,0.105573269953797,0
LOC105370739,NA,human-specific,NA,NA,NA,NA,NA,0.018727768268623667,0,0,0.112366609611742,0,0,0
LOC105370740,NA,human-specific,NA,NA,NA,NA,NA,0.005384422793767049,0,0,0,0,0.0323065367626023,0
LOC105370743,NA,human-specific,NA,NA,NA,NA,NA,0.00380187776881835,0,0,0.0228112666129101,0,0,0
LOC105370743_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370743_2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370746,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370746_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370746_2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370747,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370747_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370747_2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370751,NA,human-specific,NA,NA,NA,NA,NA,0.012088694968046348,0,0,0,0.0211652590971459,0,0.05136691071113219
LOC105370751_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370751_2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370752,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370752_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370752_2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370753,NA,human-specific,NA,NA,NA,NA,NA,0.27122844186314016,0.171657185691151,0.293276521767286,0,0,0.413561455984424,0.74887548773598
LOC105370756,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370756_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370756_2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370759,NA,human-specific,NA,NA,NA,NA,NA,0.049787487691622,0.178439992420588,0,0,0.120284933729144,0,0
LOC105370763,NA,human-specific,NA,NA,NA,NA,NA,0.4405909707579847,0.415051702715917,0.354558183032092,0.538022448732107,0.393768589023766,0.388871219806249,0.553273681237777
LOC105370764,NA,human-specific,NA,NA,NA,NA,NA,0.48082174207173317,0.479369277406425,0.5187019157441,0.745675097698391,0.488298772888481,0.269479076109611,0.383406312583391
LOC105370765,NA,human-specific,NA,NA,NA,NA,NA,1.0205738950246344,1.19815356336066,0.813145650284635,1.01151398724518,1.13408917155487,0.976652980259595,0.989888017442866
LOC105370766,NA,human-specific,NA,NA,NA,NA,NA,0.47439255341138753,0.764908892591187,0.408389944806237,0,0.773428205802381,0.691065234267131,0.208563043001389
LOC105370767,NA,human-specific,NA,NA,NA,NA,NA,0.3374482181187816,0.0967760272101769,0.206677458158689,0.201613899277611,0.402288206136376,0.932622413825166,0.184711304104671
LOC105370768,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370769,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370770,NA,human-specific,NA,NA,NA,NA,NA,0.11249181522908067,0,0.0694602288396203,0.361378486867681,0.146163409776135,0.0979487658910477,0
LOC105370772,NA,human-specific,NA,NA,NA,NA,NA,0.010965293210553749,0,0,0,0.0657917592633225,0,0
LOC105370773,NA,human-specific,NA,NA,NA,NA,NA,0.05721602667745667,0,0,0,0,0.34329616006474,0
LOC105370774,NA,human-specific,NA,NA,NA,NA,NA,0.8467292147229002,0.755441372492048,0.546895149642376,0.974519946838326,0.920654149255131,0.78662365488335,1.09624101522617
LOC105370775,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370776,NA,human-specific,NA,NA,NA,NA,NA,0.09242176299809,0.112465052694202,0.192146686675118,0.24991883861922,0,0,0
LOC105370777,NA,human-specific,NA,NA,NA,NA,NA,0.7525152447283187,0.477438114371372,0.185856523368274,0.772216794436472,1.91201120105755,0.706170874038875,0.461397961097369
LOC105370780,NA,human-specific,NA,NA,NA,NA,NA,1.324366429018633,0.514971557073452,0.293276521767286,1.52582027788576,3.54852278178727,1.03390363996106,1.02970379563697
LOC105370781,NA,human-specific,NA,NA,NA,NA,NA,0.818931459661841,0.555146643086275,0.189693750249478,0.64766201157066,1.94594292788483,0.969669626584755,0.605473798595048
LOC105370783,NA,human-specific,NA,NA,NA,NA,NA,0.1084743636659774,0.119080644029155,0,0.297697440119953,0,0.0717231328329984,0.162344965013758
LOC105370784,NA,human-specific,NA,NA,NA,NA,NA,0.02530476303751413,0,0,0,0,0.0796833903924918,0.072145187832593
LOC105370785,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370787,NA,human-specific,NA,NA,NA,NA,NA,0.04603446673385007,0.05471272833772,0.046738383245299,0,0.0491752012387555,0.0659077436843769,0.059672743896949
LOC105370789,NA,human-specific,NA,NA,NA,NA,NA,0.04155684457164135,0.16029148807201,0,0.0890495793578381,0,0,0
LOC105370790,NA,human-specific,NA,NA,NA,NA,NA,0.7228258679555908,1.05371103216568,0.642952374643665,2.00704051937281,0.270589697072742,0.362661584478648,0
LOC105370791,NA,human-specific,NA,NA,NA,NA,NA,0.009689366737910933,0,0,0.0581362004274656,0,0,0
LOC105370792,NA,human-specific,NA,NA,NA,NA,NA,3.267109976603025,3.12789916783875,2.47160912850032,2.8237583064769,3.16273671903205,5.1808797782664,2.83577675950373
LOC105370793,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370794,NA,human-specific,NA,NA,NA,NA,NA,0.9502914923276515,0.739379817460624,0.69477725118925,0.575065136218281,1.5284569160847,0.712534095449234,1.45153573756382
LOC105370798,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
LOC105370798_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
