Geneid,mouse_gene,ortholog_type,Secretome location,Secretome function,Level,Reliability,Cell type,Mean_TPM,adult_PAR_01,adult_PAR_02,adult_PAR_03,adult_PAR_04
LOC105374789,NA,human-specific,NA,NA,NA,NA,NA,0.2159756789151695,0.154714109883129,0.276358418962651,0.138395385514769,0.294434801300129
LOC105374790,NA,human-specific,NA,NA,NA,NA,NA,0.4906006142161985,0,0.938864919694024,0,1.02353753717077
LOC105374792,NA,human-specific,NA,NA,NA,NA,NA,0.045477082516474,0,0,0,0.181908330065896
LOC105374794,NA,human-specific,NA,NA,NA,NA,NA,0.1727779153507544,0.273688344915149,0.231475571916673,0.0850071590513956,0.1009405855198
LOC105374795,NA,human-specific,NA,NA,NA,NA,NA,0.4257034644384145,0.500626988714536,0.525614846805562,0.16085579611492,0.51571622611864
LOC105374796,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374797,NA,human-specific,NA,NA,NA,NA,NA,0.13840883779522126,0,0.174078786099016,0,0.379556565081869
LOC105374798,NA,human-specific,NA,NA,NA,NA,NA,0.02519649298286925,0,0,0,0.100785971931477
LOC105374800,NA,human-specific,NA,NA,NA,NA,NA,0.34469366718081,0.661076659704529,0.301921782178878,0.12319760735319,0.292578619486643
LOC105374802,NA,human-specific,NA,NA,NA,NA,NA,0.12527697258371925,0.126490420120311,0.256754308029359,0.117863162185207,0
LOC105374803,NA,human-specific,NA,NA,NA,NA,NA,0.205123208430031,0.106085619932707,0.538339976888775,0,0.176067236898642
LOC105374804,NA,human-specific,NA,NA,NA,NA,NA,0.01408021190165225,0,0,0,0.056320847606609
LOC105374804_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374807,NA,human-specific,NA,NA,NA,NA,NA,0.17366250089048246,0.422083622424276,0.214189715519549,0,0.0583766656181049
LOC105374809,NA,human-specific,NA,NA,NA,NA,NA,0.571194059641733,0.890357744583672,0.758137251628942,0.569492496046274,0.0667887463080439
LOC105374810,NA,human-specific,NA,NA,NA,NA,NA,0.11260671332072232,0.0793035076994479,0.19316736136355,0.0492630834859303,0.128692900733961
LOC105374811,NA,human-specific,NA,NA,NA,NA,NA,0.4203182094960865,0.23531937400562,0.689951608593686,0.365449092473637,0.390552762911403
LOC105374813,NA,human-specific,NA,NA,NA,NA,NA,0.08656039575143215,0,0.0810764179355806,0,0.265165165070148
LOC105374814,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374815,NA,human-specific,NA,NA,NA,NA,NA,0.0507026861360349,0.0203759164276036,0.0723794541614335,0.014239635343301,0.0958157386118015
LOC105374816,NA,human-specific,NA,NA,NA,NA,NA,0.06522116846882575,0,0,0,0.260884673875303
LOC105374817,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374819,NA,human-specific,NA,NA,NA,NA,NA,0.063897340269557,0,0.255589361078228,0,0
LOC105374820,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374821,NA,human-specific,NA,NA,NA,NA,NA,0.0484405728499357,0,0.12540493139279,0,0.0683573600069528
LOC105374822,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374823,NA,human-specific,NA,NA,NA,NA,NA,0.21323698691057777,0,0,0,0.852947947642311
LOC105374824,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374827,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374828,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374829,NA,human-specific,NA,NA,NA,NA,NA,0.06692704035554325,0,0,0,0.267708161422173
LOC105374831,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374832,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374833,NA,human-specific,NA,NA,NA,NA,NA,0.06508442348591975,0.260337693943679,0,0,0
LOC105374834,NA,human-specific,NA,NA,NA,NA,NA,0.10364353999254,0,0,0,0.41457415997016
LOC105374836,NA,human-specific,NA,NA,NA,NA,NA,0.8024401647094748,0.466420137384809,1.65682044651887,1.08652007493422,0
LOC105374837,NA,human-specific,NA,NA,NA,NA,NA,0.0743849954339225,0,0,0,0.29753998173569
LOC105374841,NA,human-specific,NA,NA,NA,NA,NA,0.11985804430491775,0.0993271230293348,0.0504043442928073,0,0.329700709897529
LOC105374842,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374843,NA,human-specific,NA,NA,NA,NA,NA,0.04575211499750287,0.0295989741621119,0,0.0551603621660293,0.0982491236618703
LOC105374846,NA,human-specific,NA,NA,NA,NA,NA,0.0909339969842261,0,0.134225827253244,0.0246465667017104,0.20486359398195
LOC105374848,NA,human-specific,NA,NA,NA,NA,NA,0.04998741092658955,0,0.0212573189364685,0.0975818029563567,0.081110521813533
LOC105374852,NA,human-specific,NA,NA,NA,NA,NA,0.26128074580826477,0.11640938831542,0.413510136610203,0,0.515203458307436
LOC105374853,NA,human-specific,NA,NA,NA,NA,NA,2.875240930560735,1.55910102103349,2.76912406089529,1.99754884563048,5.17518979468368
LOC105374854,NA,human-specific,NA,NA,NA,NA,NA,0.2956607799019482,0,0.156825988813033,0,1.02581713079476
LOC105374857,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374858,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374859,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374862,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374866,NA,human-specific,NA,NA,NA,NA,NA,0.01747844155004735,0,0,0,0.0699137662001894
LOC105374870,NA,human-specific,NA,NA,NA,NA,NA,0.02757374830740225,0,0,0,0.110294993229609
LOC105374873,NA,human-specific,NA,NA,NA,NA,NA,0.10973329463540182,0.233504401972201,0.0592468396946166,0.0815918524929571,0.0645900843818326
LOC105374879,NA,human-specific,NA,NA,NA,NA,NA,0.8502905997603337,0.657522832563307,1.14289928949681,0.605634338065188,0.99510593891603
LOC105374883,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374889,NA,human-specific,NA,NA,NA,NA,NA,0.446144096234532,0.39345933139503,0.665546965756633,0,0.725570087786465
LOC105374890,NA,human-specific,NA,NA,NA,NA,NA,0.7939120955816312,1.28719843109444,0.58787924006815,0.659672902638636,0.640897808525299
LOC105374894,NA,human-specific,NA,NA,NA,NA,NA,0.0316921026417555,0,0,0,0.126768410567022
LOC105374897,NA,human-specific,NA,NA,NA,NA,NA,1.1473824863103244,1.20885045722493,1.2879350518924,0.739367490298448,1.35337694582552
LOC105374898,NA,human-specific,NA,NA,NA,NA,NA,0.10809391815010728,0.0269123333731537,0.109255033323587,0.0877687376280264,0.208439568275662
LOC105374901,NA,human-specific,NA,NA,NA,NA,NA,0.06218700956305825,0,0,0.113716700894611,0.135031337357622
LOC105374903,NA,human-specific,NA,NA,NA,NA,NA,0.2007778466349455,0.238146437423308,0.322264846576896,0.110951849757299,0.131748252782279
LOC105374904,NA,human-specific,NA,NA,NA,NA,NA,0.08843930332696776,0,0,0,0.353757213307871
LOC105374906,NA,human-specific,NA,NA,NA,NA,NA,0.0766538414233929,0.0594261202877862,0.0603125216077531,0.0553729716990033,0.131503752099029
LOC105374910,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374911,NA,human-specific,NA,NA,NA,NA,NA,0.092756543363712,0,0,0,0.371026173454848
LOC105374914,NA,human-specific,NA,NA,NA,NA,NA,0.02994888912326837,0.06714734617565,0.0340744587355682,0,0.0185737515818553
LOC105374918,NA,human-specific,NA,NA,NA,NA,NA,0.0809386382385055,0,0.104628334289824,0.048029676417969,0.171096542246229
LOC105374919,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374920,NA,human-specific,NA,NA,NA,NA,NA,0.02059160925088752,0.0823664370035501,0,0,0
LOC105374921,NA,human-specific,NA,NA,NA,NA,NA,0.08763163845640175,0,0,0,0.350526553825607
LOC105374925,NA,human-specific,NA,NA,NA,NA,NA,0.3204476593715225,0.285753735393895,0.387543563767853,0.127241179500061,0.481252158824281
LOC105374927,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374928,NA,human-specific,NA,NA,NA,NA,NA,0.04090103229570757,0.0509210975676993,0,0,0.112683031615131
LOC105374929,NA,human-specific,NA,NA,NA,NA,NA,0.03012767475973625,0,0,0,0.120510699038945
LOC105374931,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374933,NA,human-specific,NA,NA,NA,NA,NA,0.0839439493732591,0.0997316656962008,0.0337397551399386,0,0.202304376656897
LOC105374934,NA,human-specific,NA,NA,NA,NA,NA,0.0426473973821155,0,0,0,0.170589589528462
LOC105374935,NA,human-specific,NA,NA,NA,NA,NA,0.043126581622364,0,0,0,0.172506326489456
LOC105374936,NA,human-specific,NA,NA,NA,NA,NA,0.091772480735437,0.367089922941748,0,0,0
LOC105374937,NA,human-specific,NA,NA,NA,NA,NA,0.3012761378014644,0.0856543153530745,0.391193716539177,0.159624554218732,0.568631965094874
LOC105374938,NA,human-specific,NA,NA,NA,NA,NA,0.7571733923601348,0.574834256133926,0.887795538255336,0.349322466454897,1.21674130859638
LOC105374939,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374940,NA,human-specific,NA,NA,NA,NA,NA,0.42255586273176177,0.612258283029197,0.536655640017643,0.233386081077929,0.307923446802278
LOC105374942,NA,human-specific,NA,NA,NA,NA,NA,0.1172140599416766,0.0416947087956673,0.190424825959575,0.0291381961201561,0.207598508891308
LOC105374943,NA,human-specific,NA,NA,NA,NA,NA,0.3516533416863455,0.179740920818628,0.729687761420226,0,0.497184684506528
LOC105374945,NA,human-specific,NA,NA,NA,NA,NA,0.04020442974622607,0.02637220443819,0.0214124582566677,0.0196587941184693,0.0933742621715773
LOC105374946,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374947,NA,human-specific,NA,NA,NA,NA,NA,0.5899699810846317,0.737512366133665,0.753976716234726,0.35614556615143,0.512245275818706
LOC105374948,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374949,NA,human-specific,NA,NA,NA,NA,NA,0.0117433980088,0.0469735920352,0,0,0
LOC105374951,NA,human-specific,NA,NA,NA,NA,NA,0.11810048505816624,0,0,0,0.472401940232665
LOC105374953,NA,human-specific,NA,NA,NA,NA,NA,1.7454437179140017,3.02969412384237,2.15241957571774,1.12922173726788,0.670439434828017
LOC105374955,NA,human-specific,NA,NA,NA,NA,NA,0.0475032891632475,0,0,0,0.19001315665299
LOC105374957,NA,human-specific,NA,NA,NA,NA,NA,0.30846487541689777,0,0.387960710617365,0,0.845898791050226
LOC105374958,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374960,NA,human-specific,NA,NA,NA,NA,NA,0.1120548809400905,0,0,0.204906321580305,0.243313202180057
LOC105374961,NA,human-specific,NA,NA,NA,NA,NA,0.3452074689129835,0,0.336913248694028,0.309320308414289,0.734596318543617
LOC105374963,NA,human-specific,NA,NA,NA,NA,NA,0.1966014644448555,0.127536756316159,0.517756389537145,0,0.141112711926118
LOC105374965,NA,human-specific,NA,NA,NA,NA,NA,0.16627333701176145,0.0843013310279348,0.14667217978209,0.100994879383315,0.333124957853706
LOC105374966,NA,human-specific,NA,NA,NA,NA,NA,1.552530443177555,1.27380652575258,1.59446153742406,1.72104380902601,1.62080990050757
LOC105374968,NA,human-specific,NA,NA,NA,NA,NA,1.5761948031034658,1.48382362241587,2.4642922389895,0.963644019797463,1.39301933121103
LOC105374970,NA,human-specific,NA,NA,NA,NA,NA,0.39014002704789624,0.646397473006121,0.437359434640073,0,0.476803200545391
LOC105374971,NA,human-specific,NA,NA,NA,NA,NA,0.10074990590148183,0.0539922143470742,0,0.0503096844035691,0.298697724855284
LOC105374973,NA,human-specific,NA,NA,NA,NA,NA,0.05941266067616947,0,0.0185375461305915,0.0170193351213864,0.2020937614527
LOC105374974,NA,human-specific,NA,NA,NA,NA,NA,0.019404781417545,0,0,0,0.07761912567018
LOC105374975,NA,human-specific,NA,NA,NA,NA,NA,0.34150562825860176,0.550634884412622,0.558848166484538,0.256539462137247,0
LOC105374976,NA,human-specific,NA,NA,NA,NA,NA,0.11206980902933708,0.160912242990314,0,0.0499790834623783,0.237387909664656
LOC105374981,NA,human-specific,NA,NA,NA,NA,NA,0.10645260945328404,0.0770033245682468,0.23445572356399,0.0717513257032035,0.0426000639776959
LOC105374986,NA,human-specific,NA,NA,NA,NA,NA,0.07221155703393005,0.100115433529568,0.0406435030170573,0.0373148308563269,0.110772460732768
LOC105374988,NA,human-specific,NA,NA,NA,NA,NA,0.00665441359984465,0,0,0,0.0266176543993786
LOC105374988_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374989,NA,human-specific,NA,NA,NA,NA,NA,0.0401912645485905,0,0,0,0.160765058194362
LOC105374989_1,NA,human-specific,NA,NA,NA,NA,NA,0.02459478483306035,0,0.0983791393322414,0,0
LOC105374991,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374991_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374992,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374992_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374996,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105374996_1,NA,human-specific,NA,NA,NA,NA,NA,0.0116558328709092,0,0,0,0.0466233314836368
LOC105374998,NA,human-specific,NA,NA,NA,NA,NA,0.0591560226144935,0,0.113207184850566,0,0.123416905607408
LOC105375001,NA,human-specific,NA,NA,NA,NA,NA,0.7099432994363385,0.387958967955212,1.70623168071141,0.602497152456536,0.143085396622196
LOC105375002,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375002_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375002_2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375002_3,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375002_4,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375002_5,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375002_6,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375002_7,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375005,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375005_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375005_2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375005_3,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375005_4,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375005_5,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375006,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375006_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375008,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375008_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375008_2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375008_3,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375008_4,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375008_5,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375008_6,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375008_7,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375010,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375010_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375010_2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375010_3,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375010_4,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375010_5,NA,human-specific,NA,NA,NA,NA,NA,0.01106766368047982,0,0,0,0.0442706547219193
LOC105375010_6,NA,human-specific,NA,NA,NA,NA,NA,0.01731124256232179,0,0.0331286139623862,0,0.036116356286901
LOC105375012,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375012_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375012_2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375012_3,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375012_4,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375012_5,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375012_6,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375018,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375018_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375018_2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375018_3,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375018_4,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375018_5,NA,human-specific,NA,NA,NA,NA,NA,0.0768550324708665,0,0,0.140539009692579,0.166881120190887
LOC105375019,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375019_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375019_2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375019_3,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375019_4,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375019_5,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375019_6,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375020,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375020_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375020_2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375021,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375021_1,NA,human-specific,NA,NA,NA,NA,NA,0.057892394636356,0,0,0,0.231569578545424
LOC105375021_2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375021_3,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375021_4,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375021_5,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375021_6,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375022,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375022_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375022_2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375022_3,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375022_4,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375022_5,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375022_6,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375024,NA,human-specific,NA,NA,NA,NA,NA,0.25464123633467617,0.174650712236603,0.472682149625688,0.0813693448188626,0.289862738657551
LOC105375025,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375026,NA,human-specific,NA,NA,NA,NA,NA,0.0313118035436638,0.0167990303719105,0.0340992101583786,0,0.0743489736443661
LOC105375027,NA,human-specific,NA,NA,NA,NA,NA,0.03707426170624073,0.0248029298189259,0,0,0.123494117006037
LOC105375028,NA,human-specific,NA,NA,NA,NA,NA,3.6762662934978274,6.10893041574758,1.32858243352928,2.43954507390892,4.82800725080553
LOC105375034,NA,human-specific,NA,NA,NA,NA,NA,0.2477759783964785,0,0,0.142868385543837,0.848235528042077
LOC105375035,NA,human-specific,NA,NA,NA,NA,NA,0.4506524515054823,0.163632064707524,0.58125481466906,0.152471567119307,0.905251359526038
LOC105375036,NA,human-specific,NA,NA,NA,NA,NA,0.05851014884741475,0,0,0,0.234040595389659
LOC105375038,NA,human-specific,NA,NA,NA,NA,NA,0.12273523589886635,0.12622194439537399,0.0854031157999415,0,0.27931588340015
LOC105375040,NA,human-specific,NA,NA,NA,NA,NA,1.5425303234768268,1.44541657158313,2.44496072836985,1.34683217622055,0.932911817733778
LOC105375044,NA,human-specific,NA,NA,NA,NA,NA,1.241171263134387,0.941201488472737,2.1834067899861,0.501146856268111,1.3389299178106
LOC105375045,NA,human-specific,NA,NA,NA,NA,NA,0.9388630814013584,1.12455242778561,0.694720342268305,0.637823271613959,1.29835628393756
LOC105375046,NA,human-specific,NA,NA,NA,NA,NA,1.082596969488759,0.25413917742121,1.16068465346789,0.947222629429836,1.9683414176361
LOC105375047,NA,human-specific,NA,NA,NA,NA,NA,0.7094184741776918,0.278634519823254,2.12092978846542,0.129815149515234,0.308294438906859
LOC105375049,NA,human-specific,NA,NA,NA,NA,NA,0.02166793199544595,0,0,0.0189973389534488,0.067674389028335
LOC105375050,NA,human-specific,NA,NA,NA,NA,NA,0.0531615756840775,0,0,0,0.21264630273631
LOC105375051,NA,human-specific,NA,NA,NA,NA,NA,0.13448954974582675,0.255386486267449,0,0,0.282571712715858
LOC105375052,NA,human-specific,NA,NA,NA,NA,NA,0.0294119981945625,0,0,0,0.11764799277825
LOC105375053,NA,human-specific,NA,NA,NA,NA,NA,0.059600400068174,0,0,0,0.238401600272696
LOC105375055,NA,human-specific,NA,NA,NA,NA,NA,0.0522283566100295,0.065023425900647,0,0,0.143890000539471
LOC105375059,NA,human-specific,NA,NA,NA,NA,NA,11.50360218331156,12.3812847740188,11.4292405471998,13.5291999996983,8.67468341232934
LOC105375061,NA,human-specific,NA,NA,NA,NA,NA,0.0562419081286355,0,0.224967632514542,0,0
LOC105375065,NA,human-specific,NA,NA,NA,NA,NA,0.0392574996958376,0.0422083622424276,0.0214189715519549,0,0.0934026649889679
LOC105375068,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375069,NA,human-specific,NA,NA,NA,NA,NA,0.07287846388083025,0,0,0,0.291513855523321
LOC105375070,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375072,NA,human-specific,NA,NA,NA,NA,NA,0.15071724205721476,0,0,0,0.602868968228859
LOC105375074,NA,human-specific,NA,NA,NA,NA,NA,0.0601399999216093,0.0605938824768475,0,0.112922173726788,0.0670439434828017
LOC105375075,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375079,NA,human-specific,NA,NA,NA,NA,NA,0.416555229804449,0.375027002356705,0.48936974578646,0.149763577896339,0.652060593178292
LOC105375080,NA,human-specific,NA,NA,NA,NA,NA,0.21680555760359052,0.24690389834872,0.20046937787061,0.0920255437132901,0.327823410481742
LOC105375081,NA,human-specific,NA,NA,NA,NA,NA,0.0855228557127985,0,0,0,0.342091422851194
LOC105375082,NA,human-specific,NA,NA,NA,NA,NA,0.22413230740965823,0,0,0,0.896529229638633
LOC105375084,NA,human-specific,NA,NA,NA,NA,NA,0.07409779467935125,0,0,0,0.296391178717405
LOC105375085,NA,human-specific,NA,NA,NA,NA,NA,0.17638284374781774,0.206488081654733,0,0.384809193205871,0.114234100130667
LOC105375087,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375091,NA,human-specific,NA,NA,NA,NA,NA,0.09006732061276693,0.039942426848584,0.162152835871161,0.0992484274935119,0.0589255922378108
LOC105375097,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375098,NA,human-specific,NA,NA,NA,NA,NA,0.15602706359310575,0,0,0,0.624108254372423
LOC105375100,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375101,NA,human-specific,NA,NA,NA,NA,NA,0.02409457479215567,0,0,0,0.0963782991686227
LOC105375102,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375103,NA,human-specific,NA,NA,NA,NA,NA,0.0119448104700946,0,0,0,0.0477792418803784
LOC105375107,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375112,NA,human-specific,NA,NA,NA,NA,NA,0.032610584234413,0,0,0,0.130442336937652
LOC105375112_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
LOC105375112_2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
