gene_id,gene_name,human_gene,ortholog_type,secreted,Reference,Function,mean_tpm,sd_tpm,Mous-1A-LIV-Mal,Mous-1B-LIV-Mal,Mous-2A-LIV-Mal,Mous-2B-LIV-Mal,Mous-3A-LIV-Mal,Mous-3B-LIV-Mal,Mous-4A-LIV-Fem,Mous-4B-LIV-Fem,Mous-5A-LIV-Fem,Mous-5B-LIV-Fem,Mous-6A-LIV-Fem,Mous-6B-LIV-Fem
ENSMUSG00000047379,B4gat1,B4GAT1,one-to-one,No_annotation,NA,NA,12.906553,2.3737479143812754,13.811567,10.548655,10.969165,12.638005,14.121547,11.898941,13.90877,14.662849,7.609438,14.767047,16.575882,13.36677
ENSMUSG00000047388,Atmin,ATMIN,one-to-one,No_annotation,NA,NA,1.8273201666666667,0.2731783704005443,1.606988,1.358002,2.013494,1.753116,1.947474,1.542855,1.767851,2.127667,1.968217,1.587828,2.308533,1.945817
ENSMUSG00000047390,Defb9,NA,mouse-specific,yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047394,Cimap1b,CIMAP1B,one-to-one,No_annotation,NA,NA,10.106569666666667,3.299377527545746,11.260175,9.852242,4.056273,8.820491,9.399774,11.489329,12.421396,7.088996,8.58377,8.072721000000001,16.926878000000002,13.306791
ENSMUSG00000047407,Tgif1,TGIF1,one-to-one,No_annotation,NA,NA,10.856807,2.133554435840939,10.313694,9.391212,9.268104,12.122539000000002,10.171221,8.821629999999999,12.120545000000002,13.394418,13.940795,7.714733,9.207645,13.815148
ENSMUSG00000047409,Ctdspl,CTDSPL,one-to-one,No_annotation,NA,NA,1.9672305,0.962284651506885,3.121282,0.864039,2.248359,0.909862,2.988812,1.008898,2.371507,1.420132,3.405963,1.1183120000000002,2.849861,1.299739
ENSMUSG00000047412,Zbtb44,ZBTB44,one-to-one,No_annotation,NA,NA,6.558691,1.4325250993896947,5.159904,6.185758,6.195119999999999,6.606094,8.172672,7.049099,5.624774,8.021012,4.067819,6.222789000000001,6.031312,9.367939
ENSMUSG00000047414,Flrt2,FLRT2,one-to-one,yes,NA,NA,0.12819141666666667,0.0687730263131204,0.113178,0.038088,0.095116,0.106147,0.229155,0.118246,0.207189,0.065161,0.069758,0.078661,0.245773,0.171825
ENSMUSG00000047415,Gpr68,GPR68,one-to-one,No_annotation,NA,NA,0.13801925,0.10951907290772772,0.07706299999999999,0.115352,0.096599,0.04767,0.050937,0.06176,0.153001,0.148569,0.45707,0.166462,0.113695,0.168053
ENSMUSG00000047417,Rexo1,REXO1,one-to-one,No_annotation,NA,NA,8.598581166666667,2.4758643387179076,7.752538,6.527996,7.543565,6.213126,8.183705,7.590811,8.451319,8.392106,12.964041,5.512826,10.952141,13.098800000000002
ENSMUSG00000047419,Cmya5,CMYA5,one-to-one,No_annotation,NA,NA,0.05130566666666666,0.05360795089152241,0.164016,0.007206,0.078669,0,0.137935,0.055157,0.01159,0.029299,0.01868,0.073172,0.035708,0.004236
ENSMUSG00000047420,Fam180a,FAM180A,one-to-one,yes,NA,NA,0.3757608333333333,0.24834738810451248,0.179812,0.150435,0.734132,0.078393,0.307636,0.290264,0.649933,0.671875,0.145219,0.556404,0.608954,0.136073
ENSMUSG00000047423,AI837181,C11orf68,one-to-one,No_annotation,NA,NA,16.736811666666668,2.041384647005082,16.500337000000002,17.007816,15.288901,15.022694,15.04386,14.755839,18.480202,14.521956,19.634228,16.324759,20.850373,17.410775
ENSMUSG00000047428,Dlk2,DLK2,one-to-one,No_annotation,NA,NA,0.11724133333333334,0.08966250266043957,0.18662,0,0.219235,0.158814,0.26497,0.168497,0.162697,0.047125,0,0.040612,0.122707,0.035619
ENSMUSG00000047434,Xxylt1,XXYLT1,one-to-one,No_annotation,NA,NA,0.74306175,0.2066888263290869,0.73795,0.485256,0.842213,0.649249,0.688388,0.531144,0.83768,0.685749,0.975633,0.591547,1.233437,0.658495
ENSMUSG00000047441,Antxrl,ANTXRL,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047443,Erfe,ERFE,one-to-one,yes,NA,NA,0.01792425,0.05116193072112932,0,0,0.016711,0,0,0,0.178851,0,0,0,0,0.019529
ENSMUSG00000047444,Or3a10,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047446,Arl4a,ARL4A,one-to-one,No_annotation,NA,NA,10.478413583333332,2.2113422781568852,10.533213,10.426904,8.826918,13.547617,8.803550000000001,8.971741,13.772615,12.783491,6.189368,11.568355,9.607029,10.710162
ENSMUSG00000047454,Gphn,GPHN,one-to-one,No_annotation,NA,NA,21.820059583333332,3.6691078987463186,18.639247,20.714064,18.879197,19.500788,20.062958,20.508199,23.283364999999996,24.019131,17.044817000000002,24.033759999999997,24.668127,30.487062
ENSMUSG00000047459,Dynlrb1,DYNLRB1,one-to-one,No_annotation,NA,NA,166.43589991666667,20.0453884550499,185.11364099999997,164.676011,149.04713499999997,162.433004,162.59521,157.03948000000003,175.13027,155.248412,219.202912,154.31466299999997,168.57699200000002,143.853069
ENSMUSG00000047462,Gpr141b,GPR141BP,one-to-one,No_annotation,NA,NA,0.04025625,0.03487841035818055,0,0,0,0.049962,0.056932,0.026055,0.073822,0.06909,0.018346,0.027348,0.048666,0.112854
ENSMUSG00000047466,Ark2n,ARK2N,one-to-one,No_annotation,NA,NA,2.2760758333333335,0.3784347661426263,2.014779,1.825915,2.814723,2.495263,2.846028,1.8618820000000005,2.293035,2.264501,1.886525,1.895873,2.643956,2.4704300000000003
ENSMUSG00000047473,Zfp30,ZFP30,one-to-one,No_annotation,NA,NA,1.1974416666666667,0.3530395637976348,1.164559,1.159976,1.328554,0.831137,2.110313,0.809497,1.274321,1.237107,1.426401,0.923072,1.21941,0.884953
ENSMUSG00000047485,Klhl34,KLHL34,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047492,Inhbe,INHBE,one-to-one,yes,NA,NA,11.545764583333334,5.187974354488437,12.139791,9.723033,15.928381,4.532306,12.034835,6.081339,18.267866,5.954324,16.074295,7.486483,20.373194,9.953328
ENSMUSG00000047495,Dlgap2,DLGAP2,one-to-one,No_annotation,NA,NA,0.00147975,0.00512600436500009,0,0,0.017757,0,0,0,0,0,0,0,0,0
ENSMUSG00000047496,Rnf152,RNF152,one-to-one,No_annotation,NA,NA,3.5870774166666664,1.154227414099103,3.3631529999999996,4.0071639999999995,1.6823549999999998,3.617936,2.675112,3.745513,3.165314,4.443644,5.8293479999999995,2.07231,3.549469,4.893611
ENSMUSG00000047497,Adamts12,ADAMTS12,one-to-one,yes,NA,NA,0.06363091666666666,0.04607395512051217,0.036526,0.033859,0.05124,0.018095,0.052992,0.05574,0.14449,0.054656,0.066132,0.025708,0.169391,0.054742
ENSMUSG00000047501,Cldn4,CLDN4,one-to-many (human-to-mouse),No_annotation,NA,NA,0.525717,0.27774656905138934,0.493488,0.397274,0.736127,1.272603,0.440039,0.191998,0.356373,0.487627,0.592194,0.587727,0.493496,0.259658
ENSMUSG00000047502,Mroh7,MROH7,one-to-one,No_annotation,NA,NA,0.15940841666666666,0.10754521286794036,0.130402,0.07444300000000001,0.17167100000000002,0.102112,0.398706,0.244049,0,0.25626099999999996,0.139454,0.11772,0.056739,0.221344
ENSMUSG00000047507,Baiap3,BAIAP3,one-to-one,No_annotation,NA,NA,0.12483158333333332,0.11043700342602428,0.058392,0.02748,0.298655,0.024839,0.059749,0.098065,0.114431,0.058868,0.277793,0.042919,0.111089,0.325699
ENSMUSG00000047508,Mbd3l2,MBD3L2 | MBD3L2B | MBD3L3 | MBD3L4 | MBD3L5,one-to-many (mouse-to-human),No_annotation,NA,NA,0.00268858333333333,0.00931352586743244,0,0,0,0,0,0,0,0,0,0,0.032263,0
ENSMUSG00000047509,Gm6776,NA,NA,NA,NA,NA,0.00817416666666666,0.02831614395240519,0,0,0,0,0,0,0.09809,0,0,0,0,0
ENSMUSG00000047511,Or2v2,OR2V2,one-to-one,No_annotation,NA,NA,0.03726658333333333,0.0564063479929477,0,0.042952,0,0.015244,0,0.087898,0,0.061618,0,0.033124,0.014655,0.191708
ENSMUSG00000047514,Tspyl1,TSPYL1 | TSPYL6,one-to-many (mouse-to-human),No_annotation,NA,NA,9.745563083333334,1.806357550156188,8.430432,9.77593,9.015688,9.259013,11.516139,10.294064,10.100633,11.193085,5.116939,9.948887,12.228729,10.067218
ENSMUSG00000047515,BC049715,C12orf60,one-to-one,No_annotation,NA,NA,0.09483783333333332,0.0837329988538605,0.081897,0.234156,0.083545,0.039099,0.053523,0.019999,0.039173,0.27388799999999996,0.15603,0.020996,0.092323,0.043425
ENSMUSG00000047517,Dmbt1,DMBT1,one-to-one,yes,NA,NA,11.627000416666666,3.567277019694522,18.268601,10.616853,15.108004,16.132342,9.661746,14.712248,9.838954,9.257917,10.840087,7.314812,10.618961,7.15348
ENSMUSG00000047518,Slfnl1,SLFNL1,one-to-one,No_annotation,NA,NA,0.00698416666666666,0.01264513250826242,0,0.027961,0.026728,0,0,0,0.029121,0,0,0,0,0
ENSMUSG00000047528,Flacc1,FLACC1,one-to-one,No_annotation,NA,NA,0.07097475,0.07591873128684741,0.058476,0.110052,0,0.041586,0.042864,0.288577,0,0.052759,0.043761,0.08649,0.038923,0.088209
ENSMUSG00000047531,Rtp2,RTP2,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047534,Mis18bp1,MIS18BP1,one-to-one,No_annotation,NA,NA,0.07585633333333333,0.06821606345393667,0.065257,0.041869,0.058652,0,0.068374,0.094059,0.043931,0.041945,0.084272,0,0.177363,0.234554
ENSMUSG00000047535,Or52z1,OR52Z1P,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047539,Fbxo28,FBXO28,one-to-one,No_annotation,NA,NA,3.175185583333333,1.216391117848237,2.727578,1.97653,3.177133,3.4155629999999997,6.386293,2.217026,2.660322,2.913341,2.429055,2.662358,4.632823,2.9042049999999997
ENSMUSG00000047544,Or51ac3,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047545,Or52ae9,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047547,Cltb,CLTB,one-to-one,No_annotation,NA,NA,47.45619408333334,5.663265943022299,45.93775,43.074392,57.920646999999995,53.102697000000006,51.414676,45.335653,40.391058,45.566802,40.723670000000006,54.908238,43.534333999999994,47.564412
ENSMUSG00000047554,Tmem41b,TMEM41B,one-to-one,No_annotation,NA,NA,24.920845833333335,6.977355439326603,21.858366,16.752134,33.06333200000001,19.926582999999997,33.34800499999999,26.327805,23.693043999999997,30.823304000000004,9.911162,25.554855,28.020233,29.771327000000003
ENSMUSG00000047557,Lxn,LXN,one-to-one,No_annotation,NA,NA,0.7728156666666667,0.26580521254767586,0.75095,0.543793,0.897129,0.560062,1.130916,1.017444,0.375382,1.233169,0.463497,0.768315,0.836548,0.696583
ENSMUSG00000047562,Mmp10,MMP10,one-to-one,yes,NA,NA,0.01728633333333333,0.03298433975342992,0,0,0,0,0,0,0.06958,0.044332,0.093524,0,0,0
ENSMUSG00000047564,Krtap3-1,KRTAP3-1,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047565,Acot10,ACOT9,one-to-many (human-to-mouse),No_annotation,NA,NA,0.04179933333333333,0.05341044515028418,0.032834,0,0,0,0.049025,0,0.046045,0.183771,0,0.049412,0.088416,0.052089
ENSMUSG00000047583,Tyw3,TYW3,one-to-one,No_annotation,NA,NA,0.9048518333333332,0.570312564224986,0.268583,0.466756,1.555403,1.163604,1.720457,0.555976,0.332208,1.869845,0.728695,0.431225,0.575738,1.189732
ENSMUSG00000047586,Nccrp1,NCCRP1,one-to-one,No_annotation,NA,NA,0.01932333333333333,0.02296288873707999,0,0.054306,0.026385,0,0.029776,0,0.028079,0,0.064059,0,0,0.029275
ENSMUSG00000047591,Mafa,MAFA,one-to-one,No_annotation,NA,NA,0.01901091666666666,0.0133458266371472,0.040181,0.011756,0,0.012106,0.021504,0.010649,0.012159,0.023383,0.042408,0.033378,0.009396,0.011211
ENSMUSG00000047592,Nxpe5,NA,mouse-specific,No_annotation,NA,NA,0.09187558333333332,0.08480763228674254,0.070898,0.035948,0.171087,0.181755,0.124848,0,0.069074,0.028607,0.28223200000000004,0.095705,0.042353,0
ENSMUSG00000047594,Or10ag57,OR10AG1,one-to-many (human-to-mouse),No_annotation,NA,NA,0.00612183333333333,0.01276220866346013,0.04165,0,0.015353,0,0,0,0,0,0.016459,0,0,0
ENSMUSG00000047603,Zfp235,ZNF235,one-to-many (human-to-mouse),No_annotation,NA,NA,2.841150916666667,0.7542682304723575,2.529039,1.828758,3.207676,2.176689,2.809604,2.469219,4.715736,3.228543,2.316834,2.613074,3.484172,2.714467
ENSMUSG00000047604,Frat2,FRAT2,one-to-one,No_annotation,NA,NA,1.323436,0.4699005126583131,1.367871,1.042532,1.161438,1.177104,1.22824,1.204774,1.786451,0.618858,2.503943,1.458267,0.936801,1.394953
ENSMUSG00000047606,Ankrd34c,ANKRD34C,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047613,A430005L14Rik,C1orf174,one-to-one,No_annotation,NA,NA,34.947125166666666,2.5332801824094253,36.422276,33.248220999999994,32.606247,33.664707,36.172985,38.957073,37.039605,29.080383,36.076164,34.982538,35.508033,35.60727
ENSMUSG00000047617,Paxx,PAXX,one-to-one,No_annotation,NA,NA,38.29404866666667,10.045089858426628,41.297396,27.508365000000005,43.250907,33.112531,29.025577,27.880941,50.541453,29.974607,49.691098999999994,33.71474299999999,36.153463,57.377502
ENSMUSG00000047619,Ddi1,DDI1,one-to-one,No_annotation,NA,NA,0.00131433333333333,0.00313791744295287,0,0,0,0,0.009413,0,0,0,0.006359,0,0,0
ENSMUSG00000047626,Or6c2,OR6C2,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047631,Apof,APOF,one-to-one,yes,NA,NA,919.1260368333334,195.7784368844654,934.736768,932.323721,751.08768,872.062662,893.79971,877.950588,1088.816298,1054.052062,416.522628,1013.691951,1187.834554,1006.63382
ENSMUSG00000047632,Fgfbp3,FGFBP3,one-to-one,yes,NA,NA,0.394124,0.20556111508038408,0.575351,0.336343,0.127338,0.373975,0.028169,0.219243,0.784094,0.4346,0.392497,0.394697,0.508918,0.554263
ENSMUSG00000047635,Mtrfr,MTRFR,one-to-one,No_annotation,NA,NA,6.294228666666666,0.5105477895010655,5.804396,6.138648,5.46852,6.55552,6.02677,5.567289,6.616946,6.7738890000000005,6.508541,6.233257,6.706579,7.130388999999999
ENSMUSG00000047636,Cdcp2,CDCP2,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047638,Nr1h4,NR1H4,one-to-one,No_annotation,NA,NA,67.70293,13.522770230665776,43.119959,73.281651,51.87348,53.668001,54.14926,77.44237,69.746109,75.715514,69.851974,76.960733,84.711469,81.91464
ENSMUSG00000047641,Krt87,KRT81 | KRT83 | KRT86 | KRT87P,many-to-many,No_annotation,NA,NA,0.00841183333333333,0.02308226759316389,0,0,0,0,0,0,0.022053,0.078889,0,0,0,0
ENSMUSG00000047642,D930020B18Rik,C12orf56,one-to-one,No_annotation,NA,NA,0.07776841666666667,0.04868305500882648,0.045382,0.11789,0.035229,0.059652,0.040725,0.060937,0.045196,0.075766,0.069112,0.091107,0.213041,0.079184
ENSMUSG00000047643,Gm5454,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047648,Fbxo30,FBXO30,one-to-one,No_annotation,NA,NA,2.7233351666666668,0.6651788987050891,2.279946,1.99735,3.478079,2.160197,3.555741,2.811412,3.144129,2.42605,1.517335,2.636163,3.531541,3.142079
ENSMUSG00000047649,Polr1g,POLR1G,one-to-one,No_annotation,NA,NA,3.01099525,1.2817839341414423,3.2646040000000003,2.691735,2.801405,2.047222,2.594344,1.726449,3.723678,2.057732,6.356631,1.685567,3.778152,3.4044239999999997
ENSMUSG00000047652,Pea15b-ps,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047654,Tssk6,TSSK6,one-to-one,No_annotation,NA,NA,0.15520941666666666,0.07199013913719311,0.073186,0.149547,0.261659,0.18196,0.117552,0.056462,0.189832,0.261748,0.092604,0.150432,0.235857,0.091674
ENSMUSG00000047655,Vmn1r74,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047656,Trpt1,TRPT1,one-to-one,No_annotation,NA,NA,3.5737969166666668,0.9745884732654608,4.37549,3.696186,2.860225,3.16591,2.649199,3.150494,3.850063000000001,2.5344490000000004,5.188093,2.2884450000000003,5.158082,3.968927
ENSMUSG00000047657,Crry-ps,NA,NA,NA,NA,NA,0.01323775,0.02409119499705989,0.046719,0,0.059018,0,0,0,0,0,0.053116,0,0,0
ENSMUSG00000047658,Gal3st3,GAL3ST3,one-to-one,No_annotation,NA,NA,0.00322816666666666,0.00757500245224482,0,0,0,0,0,0,0.017648,0,0.02109,0,0,0
ENSMUSG00000047667,Or8d1,OR8D1,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047669,Msl3l2,MSL3B,one-to-one,No_annotation,NA,NA,0.403396,0.12886506733436687,0.575536,0.405579,0.112987,0.378221,0.401331,0.483741,0.360105,0.504055,0.223937,0.401992,0.496451,0.496817
ENSMUSG00000047671,Dynlt4,DYNLT4,one-to-one,No_annotation,NA,NA,0.04757158333333333,0.09340603312075756,0,0,0,0,0.061316,0,0.313459,0.067321,0.128763,0,0,0
ENSMUSG00000047674,Pdha2,PDHA2,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047675,Rps8,RPS8,one-to-one,No_annotation,NA,NA,409.50884883333333,30.96668006825005,406.684656,411.2058459999999,397.594328,452.785638,388.523543,375.10464,405.391417,439.9374,405.610022,472.086687,390.41624700000006,368.765762
ENSMUSG00000047676,Rpsa-ps10,NA,NA,NA,NA,NA,61.43975691666667,141.640682126772,9.312124,2.585963,442.349089,2.560423,4.12328,0.569169,6.561984,1.728454,264.844037,0.534149,0.813128,1.295283
ENSMUSG00000047678,Gpr82,GPR82,one-to-one,No_annotation,NA,NA,0.0078645,0.02014084591299256,0,0.027807,0,0,0,0,0,0,0,0.066567,0,0
ENSMUSG00000047686,Rtl3,RTL3,one-to-one,No_annotation,NA,NA,0.00422183333333333,0.01052929998392652,0,0,0,0,0,0.016668,0,0,0,0.033994,0,0
ENSMUSG00000047694,Yipf6,YIPF6,one-to-one,No_annotation,NA,NA,13.7726375,3.902299136313093,13.511601,9.330728999999998,17.157222,11.117963,18.92116,11.73509,16.887484999999998,13.820052,5.12156,15.982416000000002,16.36468,15.321692
ENSMUSG00000047696,Gm57858,NA,mouse-specific,No_annotation,NA,NA,0.00501941666666666,0.01163495409576703,0,0.009417,0,0,0,0,0.039754,0,0,0.011062,0,0
ENSMUSG00000047702,Or2y16,OR2G6 | OR2Y1,many-to-many,No_annotation,NA,NA,0.02892833333333333,0.03577027196209758,0.063427,0.017588,0.088893,0,0.020721,0,0.037632,0,0.097981,0,0,0.020898
ENSMUSG00000047710,Champ1,CHAMP1,one-to-one,No_annotation,NA,NA,1.69708275,0.2851936831533408,1.667707,1.416107,1.493842,1.520142,2.018639,1.429883,2.034391,1.55889,1.5218,1.499975,2.238584,1.965033
ENSMUSG00000047712,Ust,UST,one-to-one,No_annotation,NA,NA,0.16321875,0.05714137756815427,0.129339,0.12791999999999998,0.098566,0.268565,0.163143,0.154943,0.212293,0.107537,0.150091,0.230454,0.220807,0.094967
ENSMUSG00000047714,Ppp1r2,PPP1R2 | PPP1R2B | PPP1R2P1,one-to-many (mouse-to-human),No_annotation,NA,NA,12.1092485,1.8305127324826231,11.594338,9.89037,11.624585,10.106394,14.618384,10.973791,13.635269,11.817311,10.558953,11.396908,15.693039,13.40164
ENSMUSG00000047716,Or11j4,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047719,Ubiad1,UBIAD1,one-to-one,No_annotation,NA,NA,5.397895416666667,2.5585819514173527,7.851494,3.045624,6.491758,2.103203,8.442464,3.977235,8.120794,2.902976,4.485603,3.602933,9.61929,4.131371
ENSMUSG00000047720,Clec2m,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047721,Bola2,BOLA2 | BOLA2B,one-to-many (mouse-to-human),No_annotation,NA,NA,22.070240166666668,6.752961309490697,25.398781,19.057658000000004,22.970073000000003,23.904694,19.829645000000003,20.739225000000005,18.713074,16.555375999999995,41.57880299999999,21.767656,17.199014000000002,17.128883
ENSMUSG00000047728,Ly6g2,NA,mouse-specific,No_annotation,NA,NA,236.62177116666663,63.05990507376901,254.137832,154.498407,215.686659,145.605918,203.762357,198.549589,261.06525799999997,307.999343,173.677515,296.047954,324.52141700000004,303.909005
ENSMUSG00000047730,Fcgbp,FCGBP,one-to-many (human-to-mouse),yes,NA,NA,0.6128668333333334,0.5824651276662342,0.27497,0.400124,0.9705,0.23656,0.182732,0.106511,2.08319,0.865159,1.172564,0.375648,0.589307,0.097137
ENSMUSG00000047731,Wbp1l,WBP1L,one-to-one,No_annotation,NA,NA,66.08104416666667,13.773079746718343,61.736978,59.706425,55.902772,61.263969,55.079108999999995,59.967283,70.805726,70.265417,48.154976000000005,72.392399,76.51582,101.181656
ENSMUSG00000047733,Tmem262,TMEM262,one-to-one,No_annotation,NA,NA,0.16806933333333332,0.23576531122026387,0,0.458261,0,0,0.544717,0,0,0.590915,0.161137,0,0,0.261802
ENSMUSG00000047735,Samd9l,SAMD9L,one-to-one,No_annotation,NA,NA,2.279674333333334,1.2823626485992268,0.884494,2.013174,0.993645,2.291453,1.042915,2.300094,1.75459,4.94323,1.656678,3.195394,1.954995,4.32543
ENSMUSG00000047746,Fbxo40,FBXO40,one-to-one,No_annotation,NA,NA,0.08680766666666667,0.04980538854624491,0.163599,0.027511,0.064172,0.087798,0.170481,0.049743,0.04865,0.024633,0.065446,0.092431,0.108351,0.138877
ENSMUSG00000047747,Rnf150,RNF150,one-to-one,No_annotation,NA,NA,0.11343883333333334,0.03813283165899607,0.10427,0.038188,0.118441,0.121601,0.076225,0.10765,0.096425,0.192068,0.11828,0.160555,0.117161,0.110402
ENSMUSG00000047749,Zc3hav1l,ZC3HAV1L,one-to-one,No_annotation,NA,NA,0.08610541666666667,0.05506449754351434,0.059837,0.041363,0.141831,0.017638,0.047865,0.062305,0.167494,0.067493,0.167932,0.0559,0.155506,0.048101
ENSMUSG00000047751,Utf1,UTF1,one-to-one,No_annotation,NA,NA,0.01384625,0.0300392403430307,0,0,0.029307,0,0.100078,0,0,0.03677,0,0,0,0
ENSMUSG00000047757,Fancb,FANCB,one-to-one,No_annotation,NA,NA,0.2572986666666667,0.09308402404702903,0.295256,0.216043,0.11848,0.295741,0.186664,0.218879,0.340318,0.143819,0.323545,0.208963,0.450822,0.289054
ENSMUSG00000047759,Hs3st3a1,HS3ST3A1,one-to-one,No_annotation,NA,NA,0.16864275,0.086114931846526,0.349066,0.030316,0.211751,0.117559,0.106561,0.060481,0.179119,0.241781,0.156613,0.190214,0.228032,0.15222
ENSMUSG00000047766,Lrrc49,LRRC49,one-to-one,No_annotation,NA,NA,0.140452,0.076180356730829,0.066809,0.084326,0.238344,0.070018,0.150705,0.06032,0.126565,0.156996,0.178928,0.083477,0.309712,0.159224
ENSMUSG00000047767,Atg16l2,ATG16L2,one-to-one,No_annotation,NA,NA,5.989798333333333,2.2561843546075884,7.501378999999999,9.296572,3.867652,6.087307,9.802977999999998,8.754791,3.764548,3.877146,4.530126,4.375639,5.052063,4.967378999999999
ENSMUSG00000047773,Ankfn1,ANKFN1,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047777,Phf13,PHF13,one-to-one,No_annotation,NA,NA,1.916110083333333,0.4974965291126906,2.028667,1.709151,2.126728,1.394403,3.118047,1.451389,2.061548,1.604104,1.347527,1.789936,2.395303,1.966518
ENSMUSG00000047786,Lix1,LIX1,one-to-one,No_annotation,NA,NA,0.07365691666666667,0.0732318632854931,0.058686,0.022607,0.164868,0,0,0,0.025873,0.198231,0.157433,0.150322,0.050787,0.055076
ENSMUSG00000047787,Flrt1,FLRT1,one-to-one,yes,NA,NA,0.1446585,0.0694835691820212,0.131612,0.0351,0.104348,0.074392,0.142517,0.081593,0.124578,0.154389,0.283026,0.175628,0.208395,0.220324
ENSMUSG00000047789,Slc38a9,SLC38A9,one-to-one,No_annotation,NA,NA,2.513875833333333,0.5615411234420103,2.0278,2.8499639999999995,2.207001,1.7710269999999997,1.883441,2.342698,3.0143229999999996,2.601196,3.654467,2.44099,3.146422,2.227181
ENSMUSG00000047793,Sned1,SNED1,one-to-one,yes,NA,NA,1.9670370833333335,0.6857962957958844,2.330454,1.596599,1.419285,1.551096,2.354261,0.876411,1.672938,2.403443,2.6666390000000004,1.063824,2.7916480000000004,2.877847
ENSMUSG00000047794,Or52l1,OR52L1 | OR52L2P,one-to-many (mouse-to-human),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047797,Gjb1,GJB1,one-to-one,No_annotation,NA,NA,672.5735891666667,128.9409725974078,707.805542,670.336207,542.080252,689.1908239999999,630.816216,626.1607750000001,810.7329179999999,744.659001,356.935999,707.809589,849.933439,734.422308
