gene_id,gene_name,human_gene,ortholog_type,secreted,Reference,Function,mean_tpm,sd_tpm,Mous-1A-PAR-Mal-L,Mous-1B-PAR-Mal-L,Mous-2A-PAR-Mal-L,Mous-2B-PAR-Mal-L,Mous-3A-PAR-Mal-L,Mous-3B-PAR-Mal-L,Mous-4A-PAR-Fem-L,Mous-4B-PAR-Fem-L,Mous-5A-PAR-Fem-L,Mous-5B-PAR-Fem-L,Mous-6A-PAR-Fem-L,Mous-6B-PAR-Fem-L
ENSMUSG00000063077,Kif1b,KIF1B,one-to-one,No_annotation,NA,NA,7.226782333333333,2.057181972135551,9.785685,5.875587999999999,10.175507,5.88565,7.696026000000001,5.763283,5.255739,5.519241,6.870805,11.064073,7.499350000000001,5.3304409999999995
ENSMUSG00000063089,Klk1b8,KLK1 | KLK2 | KLK3,many-to-many,manual_annotation,doi: 10.1021/bi00395a026 / https://doi.org/10.3389/fimmu.2021.729040,immunity,16.829075083333333,12.965731619363863,38.901381,33.374684,12.33281,21.185536,15.092437,3.552033,6.663799,0.553069,16.680753,10.994529,35.926287,6.691583
ENSMUSG00000063106,Or10g1,OR10G2,one-to-many (human-to-mouse),No_annotation,NA,NA,0.004508,0.01561617008104099,0,0,0,0,0,0,0,0,0,0,0.054096,0
ENSMUSG00000063108,Zfp26,ZNF117 | ZNF14 | ZNF157 | ZNF17 | ZNF20 | ZNF221 | ZNF234 | ZNF254 | ZNF28 | ZNF284 | ZNF429 | ZNF432 | ZNF433 | ZNF442 | ZNF490 | ZNF493 | ZNF502 | ZNF544 | ZNF546 | ZNF56P | ZNF595 | ZNF611 | ZNF615 | ZNF676 | ZNF678 | ZNF681 | ZNF696 | ZNF700 | ZNF708 | ZNF716 | ZNF724 | ZNF726 | ZNF728 | ZNF732 | ZNF778 | ZNF799 | ZNF813 | ZNF85 | ZNF860 | ZNF878 | ZNF93,many-to-many,No_annotation,NA,NA,0.9105228333333334,0.6624972498156068,1.328885,1.385218,0.517749,0.390721,0.7191420000000001,0.611022,0.36939,0.373815,2.608229,0.983969,1.26154,0.376594
ENSMUSG00000063116,Or3a1,OR3A1 | OR3A2 | OR3A3,many-to-many,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063120,Or5p57,OR5P3,one-to-many (human-to-mouse),No_annotation,NA,NA,0.00258183333333333,0.00894373302001649,0,0.030982,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063129,Aldoart2,NA,mouse-specific,No_annotation,NA,NA,0.17230091666666666,0.27523365052606036,0.983642,0.022852,0.095428,0.303244,0.056492,0.302127,0.093113,0,0.110434,0.054471,0,0.045808
ENSMUSG00000063130,Calml3,CALML3,one-to-one,No_annotation,NA,NA,17.746253,3.887628110639162,18.259722,18.174354,14.404824,12.858372,16.363799,18.848108,20.671929,25.917625,12.504135,15.661218999999999,17.071634,22.219315
ENSMUSG00000063133,Klk1b1,KLK1 | KLK2 | KLK3,many-to-many,manual_annotation,doi: 10.1021/bi00395a026 / https://doi.org/10.3389/fimmu.2021.729040,immunity,9.305641833333333,6.190793103133494,20.850672,14.066912,11.248625,7.636875,11.387245,1.844292,7.622073,1.30663,10.042073,4.852448,17.802705,3.007152
ENSMUSG00000063137,Or5k14,OR5K1 | OR5K2 | OR5K3,many-to-many,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063142,Kcnma1,KCNMA1,one-to-one,No_annotation,NA,NA,2.3737429166666666,0.663380565937074,2.5723230000000004,2.123523,4.007411,2.204325,2.948907,2.131984,2.178783,2.157041,1.145709,2.1716709999999995,2.339525,2.503713
ENSMUSG00000063145,Bbs5,BBS5,one-to-one,No_annotation,NA,NA,1.32855775,0.5380141488661841,1.289344,0.925984,1.320419,0.693525,1.546271,1.483544,1.035262,0.721807,1.664501,2.663597,1.611163,0.987276
ENSMUSG00000063146,Clip2,CLIP2,one-to-one,No_annotation,NA,NA,2.3418295,0.7472813891060534,2.892504,2.289109,2.817922,1.051696,2.952001,1.588035,2.4724470000000003,1.298237,2.37368,2.966657,3.490774,1.908892
ENSMUSG00000063157,Csn2,CSN2,one-to-one,yes,NA,NA,0.13010333333333335,0.27047288834333816,0.048109,0,0,0.057988,0.04732,0,0,0,0.941536,0.184585,0.281702,0
ENSMUSG00000063160,Numbl,NUMBL,one-to-one,No_annotation,NA,NA,0.9317039166666666,0.45671591280764423,1.14148,1.046021,0.592543,0.449053,0.606394,1.065238,0.620684,0.596866,0.916845,2.175163,1.034122,0.936038
ENSMUSG00000063163,Speer2,NA,mouse-specific,No_annotation,NA,NA,0.00789083333333333,0.02733464849478283,0,0,0,0,0,0,0,0,0.09469,0,0,0
ENSMUSG00000063166,Gm5449,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063171,Rps4l,NA,mouse-specific,No_annotation,NA,NA,1.51968425,1.2287194718810552,0.983207,2.67952,0.388891,0.914637,0.455547,3.619697,0.606615,1.054473,2.417602,3.673519,0.629994,0.812509
ENSMUSG00000063172,Ift25,IFT25,one-to-one,No_annotation,NA,NA,5.053400333333333,4.273965716323325,6.069881,6.502147,1.303137,1.910338,3.2321150000000003,6.2897929999999995,2.390013,1.422778,14.370661,11.970386,3.575548,1.6040070000000002
ENSMUSG00000063173,Or6c215,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063176,Or8g35,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063177,Klk1b27,KLK1 | KLK2 | KLK3,many-to-many,manual_annotation,doi: 10.1021/bi00395a026 / https://doi.org/10.3389/fimmu.2021.729040,immunity,14.778328916666666,11.848070813509056,43.136326,22.722932,15.275994,12.348374,15.972311,3.539366,7.869948,2.47246,12.809015,6.581046,28.706674,5.905501
ENSMUSG00000063179,Pstk,PSTK,one-to-one,No_annotation,NA,NA,6.264176166666667,2.481928982822025,6.29998,6.452975,4.132661000000001,4.186911,5.539473999999999,7.01421,5.004138,4.479202,12.786908,8.716827,6.3959600000000005,4.160868
ENSMUSG00000063188,Or1o1,NA,mouse-specific,No_annotation,NA,NA,0.002967,0.00736241346298888,0.011968,0.023636,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063193,Cd300lb,CD300LB,one-to-one,No_annotation,NA,NA,0.3212349166666667,0.2589872005069883,0.5476380000000001,0.392158,0.09429,0.140128,0.866749,0.368749,0.059631,0.113629,0.283171,0.676166,0.111622,0.200888
ENSMUSG00000063200,Nol7,NOL7,one-to-one,No_annotation,NA,NA,45.43782175,26.760039636910115,52.667284,54.34910000000001,35.510424,24.475384999999996,36.77761600000001,38.711785,29.306757,26.520342,122.835503,42.974495999999995,55.141988000000005,25.983181
ENSMUSG00000063206,Defa34,DEFA1 | DEFA1B | DEFA3 | DEFA4 | DEFA5 | DEFA6,many-to-many,yes,NA,NA,0.02826533333333333,0.097913986852407,0,0,0,0,0,0,0,0,0.339184,0,0,0
ENSMUSG00000063216,Or7a35,OR7A10 | OR7A17 | OR7A2P | OR7A5 | OR7C1 | OR7C2,many-to-many,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063221,Or8d23,OR8D1,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063225,Or8b52,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063229,Ldha,LDHA,one-to-one,No_annotation,NA,NA,104.84948516666668,86.11777054872049,145.51676099999997,90.595138,47.043224,35.327006,53.110431000000005,179.431899,35.47073499999999,34.447491,266.547652,254.06185399999995,78.286304,38.355327
ENSMUSG00000063230,Or13a22,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063232,Serpina11,SERPINA11,one-to-one,yes,NA,NA,0.8826824166666667,0.5499416094620588,2.003914,0.5681240000000001,1.003621,0.54468,0.517579,0.525768,1.088148,0.5059,1.923433,0.339733,0.794488,0.776801
ENSMUSG00000063234,Gpr84,GPR84,one-to-one,No_annotation,NA,NA,0.08343325,0.1016020473515309,0.087445,0.098263,0,0,0.011862,0.196595,0.046291,0.105852,0.337407,0,0.117484,0
ENSMUSG00000063235,Ptpmt1,PTPMT1,one-to-one,No_annotation,NA,NA,10.008545583333332,2.8034291842477645,9.610062999999998,10.222708,9.427903,6.919970999999999,9.812661,14.09387,8.075563,8.975173999999999,14.736202,13.955087,6.680319999999999,7.593025
ENSMUSG00000063236,1110038F14Rik,C8orf33,one-to-one,No_annotation,NA,NA,7.931863000000001,3.5867663888553896,9.380912,9.187449,5.346074000000001,5.115851,5.904446000000001,7.729503000000001,4.927875,5.054189,17.582742000000003,9.921844,8.985297,6.046174
ENSMUSG00000063239,Grm4,GRM4,one-to-one,No_annotation,NA,NA,0.00347741666666666,0.00828731881697828,0.024733,0,0,0,0,0,0,0,0,0,0.016996,0
ENSMUSG00000063240,Or2n1b,NA,mouse-specific,No_annotation,NA,NA,0.00198633333333333,0.00688086050820196,0,0,0,0,0,0,0,0,0.023836,0,0,0
ENSMUSG00000063245,Zfp993,NA,mouse-specific,No_annotation,NA,NA,0.63730025,0.38917234513635707,0.611933,0.521377,0.463043,0.176047,0.969873,0.62724,0.65922,0.207467,1.46518,0.810651,1.008105,0.127467
ENSMUSG00000063251,Krtap4-1,KRTAP4-11 | KRTAP4-12 | KRTAP4-4 | KRTAP4-5 | KRTAP4-6 | KRTAP4-7 | KRTAP4-8,many-to-many,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063252,Gm4744,NA,NA,NA,NA,NA,0.04320183333333333,0.08752786403180245,0.162801,0,0,0,0,0.269821,0,0,0,0,0,0.0858
ENSMUSG00000063253,Scoc,SCOC,one-to-one,No_annotation,NA,NA,9.859539333333332,6.860102425609776,9.099082,10.82424,6.638276,4.221111,5.7992740000000005,13.989698999999998,4.759023000000001,6.441132999999999,15.326973,28.441570999999996,7.700017999999999,5.074072
ENSMUSG00000063260,Syt10,SYT10,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063268,Parp10,PARP10,one-to-one,No_annotation,NA,NA,4.2635794166666665,3.1238680801653715,6.924013,5.570887,2.254678,1.4705659999999998,3.3170149999999996,4.914962000000001,1.934421,1.39147,12.271802,4.258802,5.187198,1.667139
ENSMUSG00000063273,Naa15,NAA15,one-to-one,No_annotation,NA,NA,6.548455,3.3352671229623354,8.586289,7.848693000000001,5.050224,2.8094349999999997,5.956225,4.417395,4.666088,3.947935,15.031692,7.452154,8.885157,3.930173
ENSMUSG00000063275,Hacd1,HACD1,one-to-one,No_annotation,NA,NA,3.6263721666666666,1.7829050450984272,4.310974,3.632608,2.728142,0.932724,3.373754,3.5461279999999995,3.485097,1.623633,6.357779,6.943810000000001,4.640492,1.941325
ENSMUSG00000063277,Gm10128,NA,NA,NA,NA,NA,0.07012616666666667,0.13915738719804951,0,0.372066,0,0,0.048909,0,0,0.028688,0.359637,0,0,0.032214
ENSMUSG00000063281,Zfp35,NA,mouse-specific,No_annotation,NA,NA,2.433327333333333,1.446881327308707,3.232112,2.565759,1.807889,1.203958,2.379392,1.791025,1.875829,1.161757,6.447094,2.776706,2.841224,1.117183
ENSMUSG00000063286,Gvin-ps7,NA,NA,NA,NA,NA,3.97165425,4.6402965869165405,10.215706,6.264087,1.738861,0.437404,3.22493,4.442649,0.182837,0.218765,14.809978,0.461685,5.432267,0.230682
ENSMUSG00000063296,Tmem117,TMEM117,one-to-one,No_annotation,NA,NA,0.4200891666666667,0.25556034880162076,0.532279,0.268586,0.372976,0.993144,0.325572,0.11021,0.232544,0.836907,0.25713,0.379451,0.412894,0.319377
ENSMUSG00000063297,Luzp2,LUZP2,one-to-one,yes,NA,NA,0.06124683333333333,0.04935317631821653,0.061978,0.029796,0.098865,0,0.063651,0.098988,0.169587,0.010194,0.011666,0.082152,0.08457,0.023515
ENSMUSG00000063305,Psg20,CEACAM4 | CEACAM7 | CEACAM8 | PSG5,many-to-many,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063314,H3f5,H3-5,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063316,Rpl27,RPL27,one-to-one,No_annotation,NA,NA,556.9615644166666,287.0675298393542,674.6624340000001,619.802608,457.476307,335.101447,471.722877,493.801076,409.418011,361.569584,1397.811065,523.92314,601.0565369999999,337.193687
ENSMUSG00000063317,Usp31,USP31,one-to-one,No_annotation,NA,NA,0.8914300833333334,0.341405551427533,1.069792,0.778109,1.064354,0.373055,1.053851,0.698362,0.884606,0.47527199999999997,1.643103,1.019539,1.053006,0.584112
ENSMUSG00000063320,Uqcc6,UQCC6,one-to-one,No_annotation,NA,NA,11.824295416666669,4.594455446302709,10.363883,13.133357,10.153194,8.723361,10.058509999999998,15.367496,8.023693,8.20035,19.954893,20.980677000000004,8.776890000000002,8.155241
ENSMUSG00000063328,Gm9396,NA,NA,NA,NA,NA,0.7090141666666667,0.6409243776683846,0.763086,0.691259,0.345696,0.188689,0.412375,0.697237,1.345157,0.588867,2.392752,0.21624,0,0.866812
ENSMUSG00000063334,Krr1,KRR1,one-to-one,No_annotation,NA,NA,4.215291083333334,2.1658808007752435,5.742861,3.640448,3.675522,1.699694,4.847695999999999,3.429203,3.199107,2.353054,10.032562,3.687177,5.2930839999999995,2.983085
ENSMUSG00000063350,Or8b12,OR8B12,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063354,Slc39a4,SLC39A4,one-to-one,No_annotation,NA,NA,0.65174425,0.40712322706703585,1.343465,1.1156469999999998,0.595702,0.33933,0.595947,0.339349,0.466848,0.277577,1.338375,0.200893,0.797053,0.410745
ENSMUSG00000063358,Mapk1,MAPK1,one-to-one,No_annotation,NA,NA,18.620215833333333,7.38185498757455,25.210877,19.878315,13.813751000000002,12.03079,19.601307,16.842592999999997,11.574819000000002,13.35536,36.623726000000005,19.435798,23.832585,11.242669
ENSMUSG00000063362,Alg11,ALG11,one-to-one,No_annotation,NA,NA,3.225246,0.6734839660901702,3.679823,2.857278,4.482011,2.947612,4.091971,2.656501,2.8007479999999996,2.524112,3.7686,3.4236,3.198899,2.271797
ENSMUSG00000063364,3300002I08Rik,NA,mouse-specific,No_annotation,NA,NA,0.2907115,0.22015396474636895,0.709905,0,0,0.154699,0.421167,0.293606,0.078365,0.452649,0.556448,0.288933,0.196555,0.336211
ENSMUSG00000063374,Or10p21,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063376,Ifna13,IFNA1 | IFNA10 | IFNA13 | IFNA14 | IFNA16 | IFNA17 | IFNA2 | IFNA21 | IFNA4 | IFNA5 | IFNA6 | IFNA7 | IFNA8,many-to-many,yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063380,Or8g28,OR8G1,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063382,Bcl9l,BCL9L,one-to-one,No_annotation,NA,NA,4.8591914166666665,1.900153527691212,7.253647999999999,5.136246,4.5326699999999995,2.82773,3.94833,4.769543,2.656717,3.03361,4.5531749999999995,9.004748000000001,6.519418,4.074462
ENSMUSG00000063383,Zfp947,NA,mouse-specific,No_annotation,NA,NA,0.21247883333333337,0.09502992572278895,0.247166,0.201407,0.127773,0.133271,0.133585,0.166621,0.044771,0.280594,0.367734,0.336273,0.269019,0.241532
ENSMUSG00000063386,Or2y15,OR2G6 | OR2Y1,many-to-many,No_annotation,NA,NA,8.598333333333334e-4,0.00297855003874927,0,0,0,0,0,0.010318,0,0,0,0,0,0
ENSMUSG00000063388,BC023105,NA,mouse-specific,No_annotation,NA,NA,0.24078525,0.23396080938642264,0.467338,0.623287,0.446814,0,0.028976,0.044488,0.035803,0.206137,0.049076,0.573408,0.089204,0.324892
ENSMUSG00000063394,Or14c40,OR14C36,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063406,Tmed5,TMED5,one-to-one,No_annotation,NA,NA,12.469346833333333,5.974609965437726,12.620892,12.575492,7.186298,7.345959000000001,10.605674999999998,14.737435,7.858026000000001,7.805287000000001,26.865917000000003,20.152382999999997,13.754952,8.123846
ENSMUSG00000063409,Lrrc43,LRRC43,one-to-one,No_annotation,NA,NA,0.00608125,0.01212145901902902,0,0,0,0,0,0,0,0,0.019455,0.037925,0,0.015595
ENSMUSG00000063410,Stk24,STK24,one-to-one,No_annotation,NA,NA,8.706101666666667,5.112424942382045,11.842668,11.421814,7.150418,4.176628999999999,7.501234,9.178347,4.832108,4.305736,22.349031,8.055219999999998,9.806412,3.853603
ENSMUSG00000063412,Erhrt-ps,NA,NA,NA,NA,NA,2.2692545,3.0397878468695056,9.64679,0,0,0,4.825688,0,3.621277,3.159474,0,0,4.73915,1.238675
ENSMUSG00000063415,Cyp26b1,CYP26B1,one-to-one,No_annotation,NA,NA,0.9048,0.7841937145357992,2.245172,1.417292,0.475939,0.259154,0.793352,0.26289399999999996,0.187415,0.404522,2.4656629999999997,0.943163,1.145778,0.257256
ENSMUSG00000063428,Ddo,DDO,one-to-one,No_annotation,NA,NA,5.53569975,2.0858527011476897,4.143693999999999,4.582269,6.358201,4.942372000000001,6.055831,6.765507,4.301706,4.720858,3.95822,11.212996,3.30152,6.085223000000001
ENSMUSG00000063430,Wscd2,WSCD2,one-to-one,No_annotation,NA,NA,0.22162808333333336,0.24796684783672865,0.213042,0.246194,0.006753,0.10744,0.087948,0.19822,0.021004,0.010692,0.7816770000000001,0.620278,0.32057599999999997,0.045713
ENSMUSG00000063434,Sorcs3,SORCS3,one-to-one,No_annotation,NA,NA,0.00618858333333333,0.01182843876164047,0,0.005613,0,0,0.006848,0,0,0,0.028613,0,0.033189,0
ENSMUSG00000063439,B9d2,B9D2,one-to-one,No_annotation,NA,NA,4.838123666666667,4.633607448596657,8.856028,6.17904,2.647311,0.873741,4.002015,5.167722,1.715475,1.082457,17.3702,3.530521,5.514065,1.118909
ENSMUSG00000063442,Gm7117,NA,NA,NA,NA,NA,0.01865925,0.06463753806225915,0,0,0,0,0,0,0,0,0.223911,0,0,0
ENSMUSG00000063445,Nmral1,NMRAL1,one-to-one,No_annotation,NA,NA,4.290994333333334,1.885885478175092,6.574791,5.041588,5.082465,2.8750509999999996,3.714033,4.2874360000000005,3.2182600000000003,2.262535,8.805492,2.8599159999999997,4.107608,2.6627570000000005
ENSMUSG00000063446,Plppr1,PLPPR1,one-to-one,No_annotation,NA,NA,0.03643066666666667,0.04369264320295358,0.050692,0.031293,0.011647,0.025679,0.027227,0.011002,0.008714,0.029305,0.165479,0,0.053933,0.022197
ENSMUSG00000063447,Ube2d2b,UBE2D4,one-to-one,No_annotation,NA,NA,0.005036,0.01176307198589954,0,0,0,0,0,0,0,0,0.030658,0.029774,0,0
ENSMUSG00000063450,Syne2,SYNE2,one-to-one,No_annotation,NA,NA,3.9185035,1.1676340376168226,5.025741,3.706931,4.5220590000000005,2.394522,3.2922879999999997,4.155894,2.682451,2.878574,4.437439,6.665343999999999,3.656004,3.604795
ENSMUSG00000063455,D630045J12Rik,KIAA1549,one-to-one,No_annotation,NA,NA,0.18998816666666668,0.10138365379616482,0.139712,0.166126,0.314594,0.056021,0.16262700000000002,0.100208,0.194105,0.14186000000000001,0.06986,0.328617,0.24769799999999997,0.35843
ENSMUSG00000063457,Rps15,RPS15,one-to-one,No_annotation,NA,NA,873.8115254166667,479.6082673201846,1097.046403,1030.630651,580.0081270000001,544.7975299999999,719.5856510000001,760.59209,636.885857,570.348237,2267.333904,695.7203890000001,1002.622297,580.167169
ENSMUSG00000063458,Lrmda,LRMDA,one-to-one,No_annotation,NA,NA,0.7176926666666666,0.6001401252908029,1.270213,0.565831,0.419094,0.04063,1.322773,0.242264,1.033396,0.095539,1.968774,0.454389,1.014831,0.184578
ENSMUSG00000063478,Tas2r114,TAS2R10,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063480,Snu13,SNU13,one-to-one,No_annotation,NA,NA,17.813252333333335,11.563726535159686,20.999333,17.002779,13.270047,9.773762,15.576688,15.860255,13.077652999999998,9.907304,52.721559,17.468659,18.177463,9.923526
ENSMUSG00000063488,Zkscan7,ZKSCAN7 | ZNF852,one-to-many (mouse-to-human),No_annotation,NA,NA,1.513031,0.42732604305845906,2.051215,1.59663,1.158596,1.394507,1.197107,1.475999,0.976856,1.110821,2.261514,1.817069,1.985363,1.130695
ENSMUSG00000063506,Arhgap22,ARHGAP22,one-to-one,No_annotation,NA,NA,1.0224945833333334,0.9630797795770948,2.135415,1.989643,0.65245,0.251927,1.051248,0.232588,0.157645,0.209163,2.824631,0.478819,2.0628230000000003,0.223583
ENSMUSG00000063507,Gm1330,NA,mouse-specific,No_annotation,NA,NA,0.01174858333333333,0.0406982865005805,0.140983,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063511,Snrnp70,SNRNP70,one-to-one,No_annotation,NA,NA,90.79519466666667,26.15858061218357,119.034306,116.93214899999998,83.953876,59.80311999999999,74.346381,77.21801900000003,58.845688,61.76384,121.34513600000002,119.21924200000002,119.26940600000005,77.811173
ENSMUSG00000063514,Gm6756,NA,mouse-specific,No_annotation,NA,NA,0.00782983333333333,0.01588899045270216,0,0,0.050535,0.018868,0,0,0,0,0,0,0,0.024555
ENSMUSG00000063522,Ly6m,NA,mouse-specific,No_annotation,NA,NA,0.10316275,0.12953196804658967,0.019036,0.365342,0,0.081797,0.052154,0.071797,0.213434,0.043519,0.339235,0.028064,0.023575,0
ENSMUSG00000063524,Eno1,ENO1,one-to-many (human-to-mouse),No_annotation,NA,NA,84.44157225,73.389817852114,42.71466900000001,140.85297899999998,27.636992000000006,53.020742,30.002864,256.656589,22.497269000000003,59.50495600000001,98.273007,184.634975,37.54338500000001,59.96043999999999
ENSMUSG00000063529,Stmnd1,STMND1,one-to-one,No_annotation,NA,NA,0.05987608333333333,0.07417495053337607,0.052131,0.11244,0,0.022559,0.018113,0,0.046622,0.080142,0.034183,0.264238,0,0.088085
ENSMUSG00000063531,Sema3e,SEMA3E,one-to-one,yes,NA,NA,0.04870633333333333,0.04583017073209888,0.15894,0.02825,0.025516,0.022043,0.021866,0.064484,0.023898,0.006448,0.027645,0.121997,0.040743,0.042646
ENSMUSG00000063535,Zfp773,NA,mouse-specific,No_annotation,NA,NA,0.5039378333333333,0.6487460521884905,0.928795,0.30778700000000003,0.33810399999999996,0.066456,0.489812,0.33749799999999996,0.08302200000000001,0.097654,2.350867,0.199681,0.814308,0.03327
ENSMUSG00000063543,Gm5616,NA,NA,NA,NA,NA,0.03793491666666666,0.08890445738642265,0,0,0.244938,0,0,0,0,0,0,0,0.210281,0
ENSMUSG00000063548,Gm4825,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063549,Or2w3,OR2W3,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063550,Nup98,NUP98,one-to-one,No_annotation,NA,NA,2.888356583333333,1.434324598433097,4.175172,3.505464,2.862729,1.5107959999999998,2.9102339999999995,2.1403,1.679589,1.441155,6.226827999999999,3.298005,3.657239,1.252768
ENSMUSG00000063556,Gm10132,NA,NA,NA,NA,NA,2.105309,1.2320600454605213,3.991764,0.987128,3.600407,0.952697,3.644671,2.105868,1.062204,1.968752,3.46453,1.228901,1.530987,0.725799
ENSMUSG00000063558,Aox1,AOX1,one-to-one,No_annotation,NA,NA,1.41626125,1.69665179704607,1.391084,1.378875,0.769416,0.578085,0.619726,1.561622,0.565137,0.5126620000000001,1.5075150000000002,6.650036999999999,0.775835,0.685141
ENSMUSG00000063564,Col23a1,COL23A1,one-to-one,No_annotation,NA,NA,0.38110225,0.20694901682435743,0.472785,0.8212740000000001,0.238623,0.197062,0.181021,0.381255,0.284911,0.219516,0.741322,0.283397,0.37973,0.372331
ENSMUSG00000063568,Jazf1,JAZF1,one-to-one,No_annotation,NA,NA,0.38773475,0.3852876448735471,0.481068,0.412563,0.062681,0.104054,0.255004,0.37381,0.065209,0.240143,0.502294,1.507966,0.418006,0.230019
ENSMUSG00000063576,Klhdc3,KLHDC3,one-to-one,No_annotation,NA,NA,13.481150166666666,4.889080036738197,21.544364,15.056914,13.789552,7.550307999999999,13.434213,9.859388,11.896385,8.301116,22.768714,14.137339,15.238658999999998,8.19685
ENSMUSG00000063582,Or52n2,OR52N2,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063583,Or9s14,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063586,Gm5513,NA,NA,NA,NA,NA,0.400781,0.147959798777174,0.398892,0.56945,0.349474,0.311666,0.528274,0.287443,0.087469,0.349538,0.663977,0.410372,0.401725,0.451092
ENSMUSG00000063590,Slc22a28,SLC22A10 | SLC22A24 | SLC22A25 | SLC22A9,many-to-many,No_annotation,NA,NA,0.02754991666666666,0.03977188220214772,0.096001,0,0.071424,0,0.018716,0.098742,0,0,0,0,0,0.045716
ENSMUSG00000063594,Gng8,GNG8,one-to-one,No_annotation,NA,NA,0.16092008333333332,0.14948173732688938,0.080157,0.093403,0.12468,0.214656,0,0.468675,0.055778,0.385178,0.234626,0.226605,0.047283,0
ENSMUSG00000063600,Egfem1,EGFEM1P,one-to-one,yes,NA,NA,0.025574,0.03717783213397223,0,0.023234,0.024907,0,0.009847,0,0.118144,0.021905,0,0.027656,0.081195,0
ENSMUSG00000063605,Ccdc102a,CCDC102A,one-to-one,No_annotation,NA,NA,0.8991769166666667,0.6739670507637404,1.545452,1.008175,0.356658,0.299587,0.720148,0.608549,0.360928,0.175085,2.387758,1.509814,1.352651,0.465318
