gene_id,gene_name,human_gene,ortholog_type,secreted,Reference,Function,mean_tpm,sd_tpm,Mous-1A-PANC-Mal,Mous-1B-PANC-Mal,Mous-2A-PANC-Mal,Mous-2B-PANC-Mal,Mous-3A-PANC-Mal,Mous-3B-PANC-Mal,Mous-4A-PANC-Fem,Mous-4B-PANC-Fem,Mous-5A-PANC-Fem,Mous-5B-PANC-Fem,Mous-6A-PANC-Fem,Mous-6B-PANC-Fem
ENSMUSG00000055795,Gm5160,NA,NA,NA,NA,NA,0.02117891666666667,0.07336591943186792,0,0,0,0,0,0,0,0,0.254147,0,0,0
ENSMUSG00000055799,Tcf7l1,TCF7L1,one-to-one,No_annotation,NA,NA,0.7146416666666666,0.6851334584944792,0.35772,0.601038,0.297578,0.289558,0.477878,0.355074,0.319385,0.550249,0.790617,0.5301560000000001,2.688518,1.317929
ENSMUSG00000055805,Fmnl1,FMNL1,one-to-one,No_annotation,NA,NA,4.469656166666666,13.064862773033404,0.458442,0.510196,0.252717,0.218061,0.657524,0.39849,0.188693,0.298084,4.0309740000000005,0.344377,45.81981999999999,0.458496
ENSMUSG00000055809,Dnaaf3,DNAAF3,one-to-one,No_annotation,NA,NA,0.53804875,0.7811712398905918,0.247921,0.444819,0.257413,0.415999,0.368353,0.211493,0.125856,0.255271,0.366372,0.39138,3.000159,0.371549
ENSMUSG00000055811,Cldn17,CLDN17,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055817,Mta3,MTA3,one-to-one,No_annotation,NA,NA,5.4203124166666665,7.972442871811072,1.7151850000000002,2.6508529999999997,2.643361,2.4399189999999997,2.5879130000000004,1.916057,1.688035,1.9073629999999997,26.491081,1.877196,17.428888,1.697898
ENSMUSG00000055820,Or8g4,OR8G1,one-to-many (human-to-mouse),No_annotation,NA,NA,0.01282658333333333,0.04443258804169901,0,0,0,0,0,0,0,0,0.153919,0,0,0
ENSMUSG00000055826,Tescl,TESC,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055827,Gsdmc3,GSDMC,one-to-many (human-to-mouse),No_annotation,NA,NA,0.09928183333333332,0.3364529933132179,0,0,0,0,0,0,0.023942,0,1.16744,0,0,0
ENSMUSG00000055835,Zfp1,ZFP1,one-to-one,No_annotation,NA,NA,1.8527198333333332,2.214674011606873,0.70223,1.160332,0.888308,1.2975219999999998,0.650352,0.6965830000000001,0.936187,1.195541,3.875118,1.012291,8.32799,1.490184
ENSMUSG00000055838,Or1q1,OR1Q1,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055839,Elob,ELOB,one-to-one,No_annotation,NA,NA,92.54456858333332,93.6178452966952,64.580168,64.364351,58.238448,63.691182999999995,58.822754,57.375441,59.769724999999994,54.007090000000005,378.853645,52.068452,145.118509,53.645057
ENSMUSG00000055850,Rnf181,RNF181,one-to-one,No_annotation,NA,NA,26.357511166666665,29.078165347861376,12.321585,14.277861,15.540744,14.635879999999997,15.259142999999996,15.28115,14.65613,11.590905,108.695155,16.312144,60.187758,17.531679
ENSMUSG00000055862,Izumo4,IZUMO4,one-to-one,yes,NA,NA,9.287575,5.7164658494514535,3.979932,11.489041,3.272415,10.899564000000002,2.684921,10.782341000000002,6.016160999999999,9.325101,7.559648,7.253271,23.072991,15.115514
ENSMUSG00000055865,Tafa3,TAFA3,one-to-one,yes,NA,NA,0.06921816666666666,0.1565125227315306,0.013773,0.028948,0,0,0.009277,0.009666,0.024852,0.008464,0.53878,0,0.186164,0.010694
ENSMUSG00000055866,Per2,PER2,one-to-one,No_annotation,NA,NA,1.95325,2.3281245178465,0.502598,0.623798,1.354744,0.578059,0.916079,0.680563,0.737383,1.409402,8.803142,3.246899,1.972687,2.613646
ENSMUSG00000055874,Foxi3,FOXI3,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055882,Abhd16b,ABHD16B,one-to-one,No_annotation,NA,NA,0.03112458333333333,0.06137899419398424,0,0,0.019162,0,0,0,0,0,0.095305,0,0.200465,0.058563
ENSMUSG00000055884,Fancm,FANCM,one-to-one,No_annotation,NA,NA,0.4043175833333334,0.42755827586773776,0.157477,0.120975,0.10257,0.147979,0.18364,0.291947,0.160738,0.332389,0.880113,0.181541,1.4704200000000005,0.822022
ENSMUSG00000055891,Ubl4b,UBL4B,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055895,Oosp2,OOSP2,one-to-one,yes,NA,NA,0.0202735,0.07022946409449526,0,0,0,0,0,0,0,0,0,0,0.243282,0
ENSMUSG00000055897,Ppp4r1l-ps,NA,mouse-specific,No_annotation,NA,NA,0.20781258333333333,0.17878142183757562,0.191351,0.223961,0.093042,0.175646,0.047273,0.184002,0.070761,0.088392,0.594796,0.107156,0.548494,0.168877
ENSMUSG00000055900,Tmem69,TMEM69,one-to-one,No_annotation,NA,NA,3.2844166666666665,4.901820671239474,1.418612,1.722337,0.842989,2.407962,1.297222,1.583577,1.7842829999999998,1.045776,18.049723,1.67896,6.658528,0.923031
ENSMUSG00000055912,Tmem150a,TMEM150A,one-to-one,No_annotation,NA,NA,6.928529083333333,1.7899285587880296,6.033124,6.908259,4.619298,7.630004,5.44314,6.962686000000001,5.1757159999999995,6.823584,6.435116,10.014178,6.510178,10.587066
ENSMUSG00000055917,Zfp277,ZNF277,one-to-one,No_annotation,NA,NA,2.409675,3.127401178854098,0.941837,0.726004,0.767829,1.464547,0.7516700000000001,1.218303,1.2604529999999998,1.309437,9.814212,1.4936899999999995,8.271004000000001,0.8971140000000001
ENSMUSG00000055923,Aasdh,AASDH,one-to-one,No_annotation,NA,NA,1.7369482500000002,1.4937964403196506,0.581041,2.346503,0.30049899999999996,1.7566389999999998,1.2121170000000001,1.367313,1.109991,0.719091,2.3760580000000004,1.718431,6.021998000000001,1.333698
ENSMUSG00000055926,Gm14137,C15orf62,one-to-one,No_annotation,NA,NA,0.140888,0.20568101219518628,0.078565,0.020596,0.06808,0.041137,0.079878,0.054879,0.047537,0.132816,0.254903,0.02932,0.762173,0.120772
ENSMUSG00000055932,Fto,FTO,one-to-one,No_annotation,NA,NA,3.1776844166666667,2.243227627799626,1.987781,1.927722,1.967962,2.542362,1.970871,1.841488,1.869532,2.037303,8.034793,2.84201,7.705147,3.405242
ENSMUSG00000055933,Oosp3,NA,mouse-specific,yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055937,Krt28,KRT28,one-to-one,No_annotation,NA,NA,0.00547666666666666,0.01445318097943295,0,0,0.017077,0,0,0.048643,0,0,0,0,0,0
ENSMUSG00000055942,Obox7,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055943,Emc7,EMC7,one-to-one,No_annotation,NA,NA,4.64409475,2.8825241957570364,2.759038,3.255936,3.941731,3.384353,3.396314,3.621472,3.210519,3.483612,12.471228,4.106352,8.532314,3.566268
ENSMUSG00000055945,Prr18,PRR18,one-to-one,No_annotation,NA,NA,0.04387591666666667,0.08238000964207753,0.020288,0.00988,0.019491,0,0.051449,0,0.0116,0,0.283322,0.013774,0.116707,0
ENSMUSG00000055960,Skint4,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055963,Triqk,TRIQK,one-to-one,No_annotation,NA,NA,1.0269845,0.5024925777871568,0.474203,0.722024,0.420313,1.01656,0.679646,1.017811,1.147972,1.470271,1.058927,0.6519520000000001,2.179129,1.485006
ENSMUSG00000055971,Or1e19,OR1E1 | OR1E2 | OR1E3,many-to-many,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055976,Cldn23,CLDN23,one-to-one,No_annotation,NA,NA,1.53245275,3.990528190339336,0.337276,0.546437,0.193632,0.414027,0.219637,0.313057,0.675846,0.503998,14.193066,0.231604,0.175602,0.585251
ENSMUSG00000055978,Fut2,FUT2 | SEC1P,many-to-many,No_annotation,NA,NA,0.13703883333333333,0.2140228259329676,0.040656,0.031894,0.040812,0.053154,0.054102,0.361194,0.036359,0.03721,0.7507090000000001,0.074665,0.123231,0.04048
ENSMUSG00000055980,Irs1,IRS1,one-to-one,No_annotation,NA,NA,0.221413,0.12544737808412665,0.125473,0.134502,0.100665,0.24772,0.176146,0.243062,0.123227,0.165392,0.473001,0.155229,0.460508,0.252031
ENSMUSG00000055991,Zkscan5,ZKSCAN5,one-to-one,No_annotation,NA,NA,0.7347336666666666,0.8676417088974135,0.410626,0.338197,0.475941,0.455767,0.367707,0.218356,0.413254,0.487547,3.202693,0.369902,1.709069,0.367745
ENSMUSG00000055994,Nod2,NOD2,one-to-one,No_annotation,NA,NA,0.13424191666666666,0.21721234496369857,0.084452,0.077979,0.01862,0.032264,0.024986,0.052277,0.04490799999999999,0.061388,0.771052,0.055685,0.333076,0.054216
ENSMUSG00000056004,Elapor2,ELAPOR2,one-to-one,No_annotation,NA,NA,0.09509625,0.1277427401154545,0,0.066076,0.018705,0.029675,0.113789,0.052813,0.047285,0.053718,0.442584,0.040646,0.251909,0.023955
ENSMUSG00000056014,A430033K04Rik,NA,mouse-specific,No_annotation,NA,NA,0.3559145833333333,0.18159943535427753,0.16896,0.268988,0.20134,0.370992,0.140104,0.396322,0.270445,0.283608,0.715453,0.445669,0.66869,0.340404
ENSMUSG00000056018,Ccdc7b,CCDC7,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056019,Zfp709,ZNF124 | ZNF443 | ZNF823,many-to-many,No_annotation,NA,NA,0.4654235,0.6786505310053983,0.16428,0.214639,0.174339,0.171117,0.267822,0.181546,0.169219,0.114216,1.173793,0.320079,2.420931,0.213101
ENSMUSG00000056025,Clca3a1,CLCA3P,one-to-many (human-to-mouse),No_annotation,NA,NA,1.3876105,3.159729033100221,0.278017,0.035592,0.050516,0.060264,0.045948,0.07059,0.06011,0.020885,9.707973,0.058496,6.21141,0.051525
ENSMUSG00000056035,Cyp3a11,CYP3A4 | CYP3A43 | CYP3A5 | CYP3A7 | CYP3A7-CYP3A51P,many-to-many,No_annotation,NA,NA,52.0400155,137.46266316791824,16.340595,10.546244,11.881562,6.438498,8.5808700000000009,15.420347,20.094742,9.688318,488.32241,5.854593,16.186119,15.125888
ENSMUSG00000056043,Rgs9bp,RGS9BP,one-to-one,No_annotation,NA,NA,0.02471358333333333,0.05457117289868231,0.004141,0,0,0.026685,0.005581,0,0.010131,0,0.037975,0.018562,0.193488,0
ENSMUSG00000056050,Mia3,MIA3,one-to-one,No_annotation,NA,NA,10.22462025,6.578755688066981,6.597711,6.279235,6.88968,8.257118,7.025375,7.278376,6.823694,6.262505,27.150554,10.731103,20.149085000000003,9.251007
ENSMUSG00000056054,S100a8,S100A8,one-to-one,yes,NA,NA,2.1266409166666667,5.183735764990227,0.50743,0.255128,1.153743,0.279879,2.7375040000000004,0.180889,0.288153,0.44899,1.263819,0,18.404156,0
ENSMUSG00000056055,Sag,SAG,one-to-one,No_annotation,NA,NA,0.09632608333333333,0.12656891360150466,0.060577,0.057046,0.092586,0,0.073949,0.079695,0.02475,0.07534,0.06153799999999999,0.030252,0.486029,0.114151
ENSMUSG00000056069,Otulinl,OTULINL,one-to-one,No_annotation,NA,NA,2.9181650833333332,6.657981933607066,0.204818,0.151928,0.148738,0.153014,0.279389,0.26714,0.13853,0.204589,11.773797,0.16459,21.230717,0.300731
ENSMUSG00000056071,S100a9,S100A9,one-to-one,yes,NA,NA,2.48214575,7.059395356390571,0.636262,0.264888,0.718758,0.094433,1.902094,0.122934,0.88895,0,0.19346,0,24.83223,0.13174
ENSMUSG00000056073,Grik2,GRIK2,one-to-one,No_annotation,NA,NA,0.02543958333333333,0.04289293228802562,0.045347,0,0,0.008075,0,0.033583,0,0,0.087529,0,0.130741,0
ENSMUSG00000056076,Eif3b,EIF3B,one-to-one,No_annotation,NA,NA,21.759490833333334,19.32399533140815,11.609545,12.544449,16.041626,14.242599,14.653206,12.028832,13.868105,11.087359,74.88073200000001,17.907182,46.888352,15.361903
ENSMUSG00000056078,Lipm,LIPM,one-to-one,yes,NA,NA,0.00327658333333333,0.01135041761713344,0,0,0,0,0.039319,0,0,0,0,0,0,0
ENSMUSG00000056091,St3gal5,ST3GAL5,one-to-one,No_annotation,NA,NA,1.7600781666666665,2.4671767312513975,1.099649,0.524892,1.331679,0.829043,1.3114210000000002,0.7496609999999999,1.188233,0.592539,2.26411,1.030512,9.455104999999998,0.744094
ENSMUSG00000056115,Tas2r134,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056116,H2-T22,HLA-A | HLA-B | HLA-C | HLA-E | HLA-F | HLA-G | HLA-H,many-to-many,No_annotation,NA,NA,18.194251,26.883999877034235,6.750348,6.8475269999999995,6.440728,7.253474,6.741315,7.940194,4.703988,6.8845659999999995,80.027442,6.370445,71.139092,7.231893
ENSMUSG00000056121,Fez2,FEZ2,one-to-one,No_annotation,NA,NA,5.588212749999999,12.808965253218076,1.251405,0.88078,0.853957,0.981432,1.161964,0.966822,1.104967,1.339779,45.464980999999995,1.481717,9.906464,1.664285
ENSMUSG00000056124,B4galt6,B4GALT6,one-to-one,No_annotation,NA,NA,2.8883698333333334,6.659572413379021,0.987263,0.319241,0.815075,0.591644,1.762667,0.551707,0.656745,0.657616,23.885917,0.75469,3.203673,0.4742
ENSMUSG00000056130,Ticam2,TICAM2,one-to-one,No_annotation,NA,NA,0.14107508333333332,0.2939128836748796,0.036949,0.048745,0.045022,0.074672,0.112833,0.054632,0.046287,0.019221,0.132719,0.017169,1.0678109999999998,0.036841
ENSMUSG00000056131,Pgm3,PGM3,one-to-one,No_annotation,NA,NA,3.8892148333333334,6.890375994676169,1.111103,1.818723,2.566692999999999,1.506768,1.5626,1.309902,1.762617,1.314614,25.590491,1.93848,4.433809,1.754778
ENSMUSG00000056133,Unc93a2,UNC93A,one-to-many (human-to-mouse),No_annotation,NA,NA,6.700878916666666,23.031821982660848,0.060457,0.013576,0.141003,0.020021,0.065347,0,0.195244,0,79.83648299999999,0.019252,0.059164,0
ENSMUSG00000056144,Trim34a,TRIM34 | TRIM6-TRIM34,many-to-many,No_annotation,NA,NA,1.3251554166666666,2.5061522093281297,0.06347,0.220092,0.11702,0.35761,0.119899,0.47853,0.20214,0.4988,7.3398,0.327371,5.950019999999999,0.227113
ENSMUSG00000056148,Rdh9,RDH16,one-to-many (human-to-mouse),No_annotation,NA,NA,2.5249936666666666,8.206762326587699,0.153693,0.191764,0,0.21918,0.047756,0.226414,0.287689,0.209595,28.583318,0.17602,0.204495,0
ENSMUSG00000056153,Socs6,SOCS6,one-to-one,No_annotation,NA,NA,1.8780568333333336,1.7705413861720802,0.958772,1.049347,1.075333,1.162991,1.144173,0.898548,1.2215779999999998,1.3905340000000002,6.799728,1.353656,4.090375,1.3916470000000003
ENSMUSG00000056155,Nanos3,NANOS3,one-to-one,No_annotation,NA,NA,0.0611095,0.18500894988252964,0,0,0,0,0.642745,0,0,0,0,0,0.090569,0
ENSMUSG00000056158,Car10,CA10,one-to-one,No_annotation,NA,NA,0.02374566666666667,0.0177157376893763,0.01092,0.034857,0,0,0.061636,0.031088,0.022855,0.013513,0.019677,0.027537,0.01934,0.043525
ENSMUSG00000056162,Cndp1,CNDP1,one-to-one,yes,NA,NA,1.0334545833333333,3.495175178535027,0.019083,0,0,0.034538,0.046118,0,0.011338,0,12.131658,0,0.107208,0.051512
ENSMUSG00000056167,Cnot10,CNOT10,one-to-one,No_annotation,NA,NA,4.401450666666667,4.785398630342729,1.5112599999999996,2.4352709999999997,2.1699270000000004,2.5041960000000003,2.164678,2.5962430000000003,2.071005,2.256861,16.203077,3.765133,12.720062000000002,2.419695
ENSMUSG00000056174,Col8a2,COL8A2,one-to-one,yes,NA,NA,0.09517783333333334,0.14704042301281603,0.061434,0.031038,0.036723,0.063747,0.050047,0.030493,0.027154,0.043979,0.55418,0.10878,0.10103,0.033529
ENSMUSG00000056184,Or8s2,OR8S1,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056185,Snx32,SNX32,one-to-one,No_annotation,NA,NA,0.8346195,1.0493178084068369,0.080068,0.326566,0.350851,0.7057370000000001,0.441462,0.420241,0.333471,0.679554,1.241974,0.530824,4.023946,0.88074
ENSMUSG00000056197,Jkampl,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056201,Cfl1,CFL1,one-to-one,No_annotation,NA,NA,119.53808341666668,214.1865062881921,28.058496,27.326493,29.389274,25.268268,31.112434,29.581127999999996,28.626094,28.486876,629.038291,26.004508,521.870993,29.694146
ENSMUSG00000056203,Tas2r135,TAS2R60,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056204,Pgpep1,PGPEP1,one-to-one,No_annotation,NA,NA,4.422054666666667,4.73652779302277,2.004527,3.247598,1.859712,3.5070699999999997,2.449519,3.771162,3.393253,1.60675,18.839151,2.821939,6.804855999999999,2.759119
ENSMUSG00000056209,Npm3,NPM3,one-to-one,No_annotation,NA,NA,14.691174416666666,15.68754886709246,8.593926,8.505562999999999,8.143899,8.710675,8.565762999999999,6.431104,7.205677,7.967981999999999,51.628795999999994,8.387773000000001,44.551663000000005,7.601272
ENSMUSG00000056211,R3hdm1,R3HDM1,one-to-one,No_annotation,NA,NA,10.531265083333333,8.908051398376072,5.4237020000000005,6.025614,6.767044,5.643660000000001,7.251684000000001,5.118957,6.558387,6.821879,24.671554,10.521249999999998,33.207344,8.364106
ENSMUSG00000056214,Pard6g,PARD6G,one-to-one,No_annotation,NA,NA,0.5655065833333334,1.0410490987901193,0.115888,0.239079,0.203466,0.21809,0.115364,0.212371,0.197106,0.146709,1.32572,0.096727,3.696768,0.218791
ENSMUSG00000056215,Lrguk,LRGUK,one-to-one,No_annotation,NA,NA,0.04035208333333333,0.02735678138118369,0.037862,0.04081999999999999,0.015584,0.07397300000000001,0.023841,0.041206,0.082384,0.025906,0.009222,0.044274,0.004494,0.084659
ENSMUSG00000056216,Cebpg,CEBPG,one-to-one,No_annotation,NA,NA,6.1778104166666665,6.501319831473207,2.7428060000000003,3.5147489999999997,4.020399,3.5459440000000004,4.26388,3.556287,3.448538,2.831316,25.032924,4.850564,12.642159,3.684159
ENSMUSG00000056219,Tmem229b-ps,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056220,Pla2g4a,PLA2G4A,one-to-one,No_annotation,NA,NA,1.1808909166666668,2.4437789894296333,0.259797,0.286401,0.240722,0.131223,0.204859,0.221342,0.135974,0.077966,8.160709,0.304924,3.917082,0.229692
ENSMUSG00000056222,Spock1,SPOCK1,one-to-one,yes,NA,NA,0.05605733333333333,0.06032611248468735,0.051577,0,0,0.006996,0,0.074653,0.01586,0.127782,0.161659,0.019808,0.148281,0.066072
ENSMUSG00000056223,Spata31,SPATA31A1 | SPATA31A3 | SPATA31A5 | SPATA31A6 | SPATA31A7 | SPATA31C1 | SPATA31C2,one-to-many (mouse-to-human),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056228,Cars2,CARS2,one-to-one,No_annotation,NA,NA,6.148365416666667,5.415792533745587,2.621994,4.495311999999999,2.9033529999999996,4.2525010000000005,3.352635,4.530035000000001,3.295088,3.79597,19.076085,4.687670999999999,16.045305,4.724436000000001
ENSMUSG00000056234,Ncoa4,NCOA4,one-to-one,No_annotation,NA,NA,13.120328583333333,22.33428044379048,4.167864,4.257986,4.951677,4.554463999999999,4.914688,4.358926,4.453711,3.543659,79.695571,5.537154,31.341115,5.667128
ENSMUSG00000056258,Kcnq3,KCNQ3,one-to-one,No_annotation,NA,NA,0.00912733333333333,0.01610631364817329,0,0,0.006159,0,0,0,0,0,0.046108,0.013996,0.038329,0.004936
ENSMUSG00000056260,Lrif1,LRIF1,one-to-one,No_annotation,NA,NA,5.991484416666666,5.369854350216272,3.109595,3.688411,3.272276,4.064749,4.577281,2.7387490000000003,4.129206,4.301062,12.136059,3.974917,21.163299,4.742209
ENSMUSG00000056267,Cep70,CEP70,one-to-one,No_annotation,NA,NA,0.9094468333333332,1.0215698020866828,0.352369,0.686576,0.37161,0.38363,0.168655,1.029273,0.430781,0.271413,3.51922,0.389468,2.417094,0.893273
ENSMUSG00000056268,Dennd1b,DENND1B,one-to-one,No_annotation,NA,NA,1.8096061666666663,2.5417026252796777,0.575616,0.64672,0.705341,0.8698410000000001,0.592095,0.977186,0.6295740000000001,0.8282940000000001,8.797989,1.014844,5.1676269999999995,0.910147
ENSMUSG00000056270,Prr9,PRR9,one-to-one,No_annotation,NA,NA,0.00344291666666666,0.01192661318578469,0,0,0.041315,0,0,0,0,0,0,0,0,0
ENSMUSG00000056271,Lman1l,LMAN1L,one-to-one,No_annotation,NA,NA,5.1076914166666665,1.6207347291193392,7.915654,3.653782,6.651652,3.051582,6.2549470000000005,6.337006,4.108219,4.520237,4.21319,5.5141670000000005,6.337881,2.73398
ENSMUSG00000056281,Or11n2,NA,mouse-specific,No_annotation,NA,NA,0.002748,0.00657768626079524,0,0,0.013109,0,0,0.019867,0,0,0,0,0,0
ENSMUSG00000056290,Ms4a4b,NA,mouse-specific,No_annotation,NA,NA,10.353835416666666,33.40389411100103,0.08411099999999999,0.288319,0.554925,0.173099,0.140519,0.058115,0.4998640000000001,0.476407,5.030304,0.119655,116.335561,0.485146
ENSMUSG00000056293,Gsdmc2,GSDMC,one-to-many (human-to-mouse),No_annotation,NA,NA,0.61295025,2.1233219510240904,0,0,0,0,0,0,0,0,7.355403,0,0,0
ENSMUSG00000056296,Synpr,SYNPR,one-to-one,No_annotation,NA,NA,0.0594305,0.10525130057369622,0.021718,0.024735,0.068547,0,0.031335,0.033636,0.084022,0,0.383568,0.034858,0.030747,0
ENSMUSG00000056300,Zfp981,ZNF160 | ZNF268 | ZNF347 | ZNF616 | ZNF665,many-to-many,No_annotation,NA,NA,0.06940391666666666,0.20251708750597197,0.049036,0,0.033507,0,0,0,0,0,0.040531,0,0.709773,0
ENSMUSG00000056305,Usp39,USP39,one-to-one,No_annotation,NA,NA,3.4134005833333334,5.301539326847618,1.252044,1.068603,1.301859,1.158396,1.403291,1.326263,1.081964,0.968819,17.242078,1.499359,11.702611,0.95552
ENSMUSG00000056306,Sertm1,SERTM1,one-to-one,No_annotation,NA,NA,0.24773916666666665,0.8581936473828813,0,0,0,0,0,0,0,0,2.97287,0,0,0
ENSMUSG00000056310,Tyw1,TYW1 | TYW1B,one-to-many (mouse-to-human),No_annotation,NA,NA,2.4437825833333333,3.7740878615141256,0.737037,1.174405,0.866954,0.943566,0.900595,0.964518,0.989431,1.118078,13.738461,1.252849,5.375812000000001,1.263685
ENSMUSG00000056313,Tcim,TCIM,one-to-one,No_annotation,NA,NA,21.6318715,17.267277609132265,8.123227,29.195402,10.203773,18.443904,7.413558,16.205744,13.538108,22.77778,71.093929,28.170544,11.188242,23.228247
ENSMUSG00000056328,Myh1,MYH1,one-to-one,No_annotation,NA,NA,0.4650075,0.7636596445763352,0.470911,0.004076,0.359268,0.07298,0.031049,0.180394,0.27379,0.151179,0.562865,0.23028,2.824331,0.418967
ENSMUSG00000056342,Usp34,USP34,one-to-one,No_annotation,NA,NA,3.732467916666667,4.230639323374519,1.598843,1.794847,2.230653,2.067379,2.568133,1.324199,1.4666450000000002,1.292234,11.460626,2.115944,13.854296,3.015816
ENSMUSG00000056350,Krtap13-1,KRTAP13-1 | KRTAP13-2 | KRTAP13-3 | KRTAP13-4,many-to-many,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056366,Fabp3-ps1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056367,Actr3b,ACTR3B,one-to-one,No_annotation,NA,NA,0.09782975,0.254538764213778,0.032286,0.066282,0.015612,0.015058,0,0.02217,0.017229,0.038839,0.063543,0,0.902938,0
ENSMUSG00000056370,Sftpb,SFTPB,one-to-one,yes,NA,NA,0.0325945,0.10552897310691504,0,0,0,0.024167,0,0,0,0,0.366967,0,0,0
ENSMUSG00000056379,Taar1,TAAR1,one-to-one,No_annotation,NA,NA,0.00394641666666666,0.01367078834900655,0,0,0,0,0,0,0,0,0,0.047357,0,0
ENSMUSG00000056380,Gpr50,GPR50,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056383,AI987944,NA,mouse-specific,No_annotation,NA,NA,2.3829496666666667,2.6447329925221124,0.6256200000000001,1.146397,1.256331,1.400194,1.392483,1.5809510000000002,1.73346,0.973374,6.272276,1.264532,9.383695,1.566083
ENSMUSG00000056394,Lig1,LIG1,one-to-one,No_annotation,NA,NA,3.18159525,6.078823373359491,0.6582020000000001,0.363261,0.87199,0.464511,0.47488,0.562907,0.8458479999999999,0.745601,19.668682,0.440914,11.638387,1.44396
ENSMUSG00000056399,Prss34,NA,mouse-specific,No_annotation,NA,NA,0.00407183333333333,0.01410524442657174,0,0,0,0,0,0,0,0,0,0,0.048862,0
ENSMUSG00000056412,Psenen-ps,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056413,Adap1,ADAP1,one-to-one,No_annotation,NA,NA,6.9924535,21.0265414420022,0.673689,0.109969,0.201747,0.15584,0.101462,0.192185,0.187354,0.202909,73.320054,0.084984,8.573187,0.106062
ENSMUSG00000056423,Uts2b,UTS2B,one-to-one,yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056426,Nat3,NAT1 | NAT2,many-to-many,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056427,Slit3,SLIT3,one-to-one,yes,NA,NA,0.8027603333333333,0.4449461567912834,0.72779,0.47925,0.624297,0.549346,1.004881,0.656271,0.354838,0.492297,1.042582,0.861493,2.048146,0.791933
