Geneid,Chr,Start,End,Strand,Length,adult_PAR_01,adult_PAR_02,adult_PAR_03,adult_PAR_04,adult_SL_01,adult_SL_02,adult_SL_03,adult_SM_01,adult_SM_02,adult_SM_03,adult_SM_04,adult_SM_05,adult_SM_06,Secretome location,Secretome function,Level,Reliability,Cell type
MED10_1,NW_025791776.1,74048,74775,-,1101,0.252061745453189,1.21515214401815,1.1743495814457099,2.37059102614484,0.700935199493133,0.516836079497735,0.197989829986484,0,0.0910995190230806,0.651695718143307,0.383396845988626,0.128463231559194,0,NA,NA,NA,NA,NA
MED11,NC_000017.11,4731428,4731574,+,947,5.93429739209632,10.5585125604449,5.87087985579559,8.99783526604719,10.3223255460731,8.01177787436827,4.71882730486793,7.43908226057532,5.71935670960742,7.99001347205439,7.35478226256851,5.82479693761377,6.6936183378471,NA,NA,Not detected,Uncertain,glandular cells
MED12,NC_000023.11,71118596,71118853,+,7396,11.3788445732634,11.6247370228475,10.3580062443787,13.7110575304481,14.2255917049105,10.0618350488445,5.0399869228482,10.3903658160956,6.97059129373007,9.82489210436624,8.0046403221397,6.73150112455771,7.80016193016294,NA,NA,High,Enhanced,glandular cells
MED12L,NC_000003.12,151085664,151085936,+,12014,0.727641037534109,0.691606004602306,0.452008268230502,0.837044806284572,0.942125986467048,0.75256851140671,0.476290458955957,0.591269989867754,0.204541699341442,0.39634623208024,0.601698331721184,0.547433646955243,0.511633927362821,NA,NA,Not detected,Uncertain,glandular cells
MED13,NC_000017.11,61942605,61946600,-,10487,20.1782193267637,24.7563289709536,17.6306971633028,20.1154845438063,36.917234996857,30.3138874616593,20.2771170159386,18.658302924453402,16.9765912595433,21.732572344558,17.9472415985889,20.7767013108467,19.9285000584968,NA,NA,NA,NA,NA
MED13L,NC_000012.12,115958576,115961398,-,15811,22.9101863368102,26.3782979540243,18.8534357028993,21.1686025333529,28.0330190995312,20.9581263382388,14.0558816943908,17.0725236236991,14.5144333171092,18.7340495509669,17.9242784315129,16.9026079887571,17.822464571531,NA,NA,High,Uncertain,glandular cells
MED14,NC_000023.11,40648305,40651879,-,8537,6.98919949337609,7.33264829806712,4.59661500367364,6.33041840958379,9.15030931212899,7.36171052003494,4.07911347659777,5.26070862040246,3.56579865642251,5.74582058023563,3.71462569385498,3.4626386026537,4.38009263835457,NA,NA,NA,NA,NA
MED14OS,NC_000023.11,40735690,40735790,+,607,0.228599655472785,0.464018905944328,0,0,0.988853666940065,0.104161911683508,0,0,0.082619909756517,0.21492196665442,0.347709989648664,0,0,NA,NA,NA,NA,NA
MED15,NC_000022.11,20507610,20507746,+,9361,8.9754486137148,8.16153539580186,6.64366227637646,8.94679617337876,10.5341203199828,7.69981408468691,3.51047009127007,8.9116870437514,5.08949588303553,7.88097338861726,5.48449270100381,8.44609037839869,7.45555507740142,NA,NA,Low,Approved,glandular cells
MED15P9,NC_000002.12,130129623,130129798,+,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MED15P9_1,NW_025791762.1,306181,306356,+,1836,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MED16,NC_000019.10,867963,868251,-,3056,16.277963588876,14.2857391249254,8.73678045202753,17.3576023769226,10.9709967628344,9.37222022824803,2.62140543306794,12.121715964176,7.82777684914666,10.053263334522,8.115034599711,8.2844912344419,9.99403254387446,NA,NA,Medium,Uncertain,glandular cells
MED16_1,NT_187622.1,47189,47477,-,1631,0.0425383172507605,0.215864098642096,0.158547993767226,0.517730513896927,0.473163491503335,2.55851287913226,1.13604403674341,1.51176199587228,1.50666092942249,0.159972573585816,3.68804964189274,0.433592942816287,1.96287106687389,NA,NA,NA,NA,NA
MED17,NC_000011.10,93784282,93784763,+,5087,3.76427732265251,3.82042536616204,3.83795542097367,5.47784734607319,8.29327457973121,6.20206682043501,3.78166607989664,4.23538038231553,2.98713120155856,5.39833534623914,4.29422178979407,4.04545539831746,5.62628225438128,NA,NA,NA,NA,NA
MED18,NC_000001.11,28329040,28329124,+,1919,0,0,0,0.120008309465046,0.178734214496425,0,0,0,0.0261335514446096,0.135964183177939,0,0,0,NA,NA,Not detected,Uncertain,glandular cells
MED18_1,NW_018654706.1,122684,122768,+,1919,0.289233957002565,0.146774088539972,0.134753401685433,0.400027698216821,0.312784875368744,0.0658950290691919,0.454375826607855,0.0611847394542716,0.235201963001487,0.815785099067636,0.164976521925538,0.368520109293051,0.300291655973339,NA,NA,NA,NA,NA
MED19,NC_000011.10,57703709,57704106,-,1534,6.1058014236367,5.64604229737768,4.59362838721376,6.50553519388203,8.16112773994807,6.22370817416906,5.32888207664077,3.36779312943994,3.43271183072465,5.1876894780399,4.47160940077836,2.81216398133867,4.29919946724049,NA,NA,Medium,Uncertain,glandular cells
MED20,NC_000006.12,41905354,41907287,-,2738,5.16929111356539,5.99220762295583,3.87226548254498,5.99991872592802,7.20306065123148,6.21178576530983,4.81672811187534,4.54559261919328,3.88307540800133,6.78970519017191,4.54804158483842,6.04391822489435,4.93429080953285,NA,NA,NA,NA,NA
MED21,NC_000012.12,27022558,27022621,+,5845,8.85500027292537,7.782379017823,5.90624505404364,8.06396981808625,16.8414721704961,13.7810575225436,9.32364426069797,6.60890443784325,4.71901742895008,7.45472192909902,6.26499635669019,8.1910639991358,6.12354653526045,NA,NA,Low,Uncertain,glandular cells
MED22,NC_000009.12,133338312,133341694,-,6474,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MED22_1,NW_009646201.1,164406,167788,-,6474,0.192900821416099,0.271914075444284,0.199715614638821,0.177862176292419,0.317878552009861,0.244154619987217,0.0841777891624647,0.262974353982829,0.154928283046666,0.302265138459761,0.236358470334624,0.0436941668046564,0.118681842820067,NA,NA,NA,NA,NA
MED23,NC_000006.12,131573966,131574295,-,5690,14.851464752379,17.2015233529177,14.5656704386481,13.6531632814168,28.6629526094311,20.690216887469,16.6171837822597,13.9286683011607,10.5853238228241,15.2811973463144,12.4354750151207,15.610382297102,13.1771156889051,NA,NA,NA,NA,NA
MED24,NC_000017.11,40019104,40019645,-,3559,13.3730477294435,13.2559601614568,10.0268798373531,14.6024496908811,17.0098072547597,14.5496835181112,6.01775874587957,14.5653461304096,8.44057905257131,10.0436616043916,9.36990004699206,7.63026115362776,9.93085909502313,NA,NA,NA,NA,NA
MED25,NC_000019.10,49818289,49818475,+,4137,3.35412112332561,4.561562699021,2.71905785250037,4.17505340579086,4.66358263622153,4.89059940183821,1.40951099233851,3.68957141688594,1.95170314739549,2.5385157161272,2.41058334194245,2.46157536672962,3.31210413321374,NA,NA,High,Approved,glandular cells
MED26,NC_000019.10,16574919,16577682,-,3172,5.03070584813297,4.1733907212124,2.87369488293212,4.79178197572068,3.70348054805751,4.08618773024507,1.7524159747117,3.81260783301165,2.10277047117067,4.77083402145997,3.39346095509258,2.11800310607407,3.53248722738008,NA,NA,Not detected,Enhanced,glandular cells
MED27,NC_000009.12,131860112,131860672,-,6037,2.49386433818286,2.97429047360414,1.79904831357338,2.47958199124111,3.30946219666817,2.48213159729631,1.06519971559483,2.0129698200794,1.38729462184999,1.92326145512203,1.66939096694952,1.51113999628299,2.00454753090435,NA,NA,Low,Approved,glandular cells
MED28,NC_000004.12,17614641,17614813,+,10858,5.88496737857314,6.76392598480982,5.50739994696927,6.17205012398751,7.94457780816797,7.05749234066773,3.52838281403178,5.37974062615967,4.18457896586098,6.24774079524784,4.54853854390467,4.88480905599579,5.44286539214556,NA,NA,Low,Uncertain,glandular cells
MED28-DT,NC_000004.12,17586242,17587679,-,2148,1.61499058277445,2.03245897419796,0.481548934514609,1.71542603995102,1.91615060122145,1.23626805235538,0.456676262880835,1.25722106391675,0.840507573556523,1.51836165920895,1.20367064968811,1.31692754140291,3.04047631682751,NA,NA,NA,NA,NA
MED28P8,NC_000001.11,81554483,81557844,-,3362,1.34137409379517,0.8168292356053,0.596099428380778,0.890495923921627,0,0,0.0324192151717904,0.15715669766727,0.164084811851358,0.0388035793453994,0.125556194953444,0.0420696067658158,0,NA,NA,NA,NA,NA
MED29,NC_000019.10,39391378,39391638,+,3590,11.6535201247638,13.0238086353099,11.0567793586552,12.1455986304944,11.7037304479898,11.1130314560675,8.91074186994949,10.1224186341073,7.36189423735445,10.5746995609852,9.46536327531892,7.50527643978863,8.43611365940798,NA,NA,NA,NA,NA
MED30,NC_000008.11,117520713,117521053,+,3246,2.92823763854919,4.20840560121628,2.86793099261751,2.64871081707779,3.72471696120057,2.39582023666125,2.01466546039851,2.09796175931588,1.82308492181771,2.81331927392061,3.07226841824273,3.31154940355734,2.50513385199666,NA,NA,NA,NA,NA
MED31,NC_000017.11,6643311,6644659,-,1629,2.08693663374065,1.42645222605446,1.26994120483411,1.22522909606078,2.68455169406854,2.0958987975212,1.60579596917214,1.69381068311821,0.954363929949896,1.36143632529586,1.68433365765353,0.824838042046281,2.24042031275709,NA,NA,Medium,Uncertain,glandular cells
MED4,NC_000013.11,48075724,48077311,-,2254,5.78679642500718,6.18551200419532,4.53166602682193,5.68758103507717,9.13019408035421,7.29318229897573,4.44871026153303,5.52166485862964,4.20514813975018,5.78782758470421,5.00963090454549,6.55735265103253,6.27789564264207,NA,NA,High,Approved,glandular cells
MED4-AS1,NC_000013.11,48077137,48077351,+,544,1.02029405052927,1.55326916861144,0.713028799175584,0.282225423852235,1.10337164675114,1.27847258145365,0.701244310526576,0.755417835559954,0.368752097222102,1.07915322043483,0.290983405859474,1.03998542607848,1.29470109598472,NA,NA,NA,NA,NA
MED6,NC_000014.9,70583221,70584943,-,2372,9.12586786510497,12.5571203951488,8.0401111362913,9.51475661661701,12.8332409311359,10.6621046192057,9.16702511838452,7.35071963718084,6.82906497756007,9.15733390426318,6.94042039203441,6.61872680947752,8.26004611536107,NA,NA,Medium,Approved,glandular cells
MED7,NC_000005.10,157137424,157139448,-,2446,5.75802905703436,4.80755646736208,4.17595062324474,5.0842113968213,6.4854177391096,5.40240907682131,3.98810687897652,3.74417586712767,3.32148250449605,5.04016614482727,4.85368886306891,5.17526680548946,4.05742943631279,NA,NA,NA,NA,NA
MED8,NC_000001.11,43383917,43385106,-,2029,13.4725077386792,15.8945342491324,12.2349978669774,14.4147782773065,20.750192236416,16.7959414150954,15.228994233141,10.7055200972687,9.0957639042739,13.5344169079934,11.2603455260409,11.5367136373457,14.768607080467,NA,NA,Medium,Approved,glandular cells
MED8-AS1,NC_000001.11,43385049,43385141,+,536,1.29440289992519,1.97056536316376,1.0855065300882,2.14828307708418,2.71961113783436,2.59510852354771,0.20334589814843201,1.31433039193374,1.12276757960162,2.92069329311715,1.67351650335101,2.77070744111952,2.74750680341941,NA,NA,NA,NA,NA
MED9,NC_000017.11,17477000,17477265,+,2209,7.00395608068169,7.26780902071879,6.78964378197919,7.29774387072869,6.59896591163069,6.86931068087529,4.86004981378207,5.58099550762266,6.12973155726373,6.64394920684187,6.90316087756196,6.40280751229845,6.20288583028757,NA,NA,NA,NA,NA
MEDAG,NC_000013.11,30906271,30906793,+,3406,3.4832587256472,2.23276742499166,1.72723515729047,5.92756251341559,6.59597995420461,2.09764230307796,0.272003497347109,0.603269674904015,0.117792801461435,1.87681269941351,0.542212179248815,1.53646701821107,6.59839337190271,NA,NA,NA,NA,NA
MEF2A,NC_000015.10,99565417,99565669,+,9075,15.4356155135278,19.1109446050114,10.2011963046497,11.6226493890301,17.3196260417346,11.9346135880228,6.55761952270274,10.0141113630707,8.14562208457646,11.327891504383,9.33780445534662,11.1358086857188,8.93934526426525,NA,NA,High,Approved,glandular cells
MEF2B,NC_000019.10,19145567,19146022,-,1425,0.292126296572591,0.0988278862835814,0.226834892837145,0.484833570238787,0.661912374351761,0.576801154452326,0.152973194957978,0.123593173697629,0.140772730448297,0.183098433346292,0.370280638099542,0.198509498872523,0.224662646320794,NA,NA,Not detected,Supported,glandular cells
MEF2C,NC_000005.10,88717117,88722925,-,10127,2.32933726160133,2.9411957714321,1.40441866109302,2.7667957025822,8.44183827258279,4.49520310873512,2.63685033522781,2.43476233363058,1.29745973419749,3.24630430604589,2.73542216232072,4.21087808935735,1.66284078749631,NA,NA,Not detected,Enhanced,glandular cells
MEF2C-AS1,NC_000005.10,88883330,88883485,+,5401,0.218378063768161,0.143411138446134,0.263331749322144,0.156344837653377,0.952576257041214,0.421430493261993,0.201802261447064,0.326088266097243,0.185707406858752,0.205311958332435,0.273545592671204,0.392810640474003,0.331939995860014,NA,NA,NA,NA,NA
MEF2C-AS2,NC_000005.10,88676218,88676263,+,463,0,0.15208395027441,0,0.165799817036302,0.370400602179956,0.2731156820384,0,0.253592904995134,0,0,0,0,0,NA,NA,NA,NA,NA
MEF2D,NC_000001.11,156463727,156467656,-,9455,0,0,0,0.0162380360206892,0,0,0,0.0124181401388416,0,0,0,0,0.0135439141621209,NA,NA,Medium,Enhanced,glandular cells
MEF2D_1,NW_025791758.1,22284,26213,-,9651,0.287555674794282,0.342917712353273,0.334928735149654,0.278394574144988,0.533091323622381,0.628921657612828,0.118581568208411,0.279816686902205,0.259819113160325,0.784016449905244,0.338973105129981,0.0879316244617177,0.411334469017556,NA,NA,NA,NA,NA
MEFV,NC_000016.10,3242027,3243694,-,3681,0.188481378527548,0.0382585541847605,0.105375622589383,0.396234987902296,0.465893721296712,0.188940256536481,0.133243767001906,0.159485893796179,0.326978224757658,0.177204066502625,0.301022768137158,0.172907112404246,1.07845394199631,NA,NA,NA,NA,NA
MEG3,NC_000014.9,100826108,100826217,+,10570,13.4296566378464,14.2295326523162,10.3424478788524,14.343566479983,15.3810514580166,11.4130315030961,3.10894139303492,11.3192404728467,5.38985089994568,10.601996915722,10.8025960615663,8.60403458275408,10.5220548484274,NA,NA,NA,NA,NA
MEG8,NC_000014.9,100889649,100889756,+,4572,7.34468893066914,6.66877477407336,3.50671264779733,6.58180306054697,13.9537003755615,8.75376979179049,4.04076586583143,4.60973883306827,2.16089374207667,6.42015914169453,5.02029113171377,4.74862986763217,4.97161925667243,NA,NA,NA,NA,NA
MEG9,NC_000014.9,101069911,101070055,+,2641,0.577947709046493,1.67971857082706,0.391657368927445,1.3370709970614,0.714293929156576,1.22095429760938,0.474602088673583,1.31151029643167,0.170902145778059,0.889147068408251,0.739229331457718,0.455215127810193,0.921278477718364,NA,NA,NA,NA,NA
MEGF10,NC_000005.10,127229300,127229896,+,13086,0.397638671687244,0.435855447588353,0.681752738444514,0.557290612283491,0.465236856008777,0.2947274265555,0.208225205195551,2.13095749774778,3.89751185014392,2.32283575316378,2.9918709513568,2.34000694524337,2.45624979436925,Intracellular and membrane,Cell adhesion,NA,NA,NA
MEGF11,NC_000015.10,65895299,65898094,-,8343,0.316006211982217,0.911519339508761,0.61215241666406806,0.966122270792262,1.15111432498165,1.09886259820496,0.529094181590094,0.78810461952701,0.420774297681219,1.09457441725354,0.967642767849126,0.584874939369557,0.690710401309885,NA,NA,NA,NA,NA
MEGF11_1,NW_003315944.2,850,953,-,3597,0,0,0,0,0,0.0351550071681343,0,0.0326420670038218,0,0,0.0440074986898955,0,0.0534018800679119,NA,NA,NA,NA,NA
MEGF6,NC_000001.11,3487951,3490589,-,9367,12.6434986878654,10.0506757576938,6.25291317171765,11.2931146008967,8.96199817200406,10.725585517531,2.20500155511183,8.44219092143538,4.02615719943406,6.36480608817865,5.43591504715098,7.59510227684173,9.95943638000194,Secreted to blood,No annotated function,Medium,Uncertain,glandular cells
MEGF8,NC_000019.10,42325635,42326430,+,11137,13.7925213159094,12.3923088080292,10.8085186838366,13.7098152202074,12.0186963464734,9.72493654586575,2.2411321650652,10.1051319152122,7.42099937561239,9.30668851770769,10.4421334298216,8.4072881279247,9.25621399517791,NA,NA,Not detected,Approved,glandular cells
MEGF9,NC_000009.12,120600811,120605641,-,6300,3.00646646889291,3.21896543895094,2.65774882774188,4.09415014868309,8.64282770189826,11.3907663880627,5.40641872061306,3.40126452219466,2.68264224125133,3.59276181860744,3.04864392035289,4.17578910128272,4.13646724761595,NA,NA,Medium,Approved,glandular cells
MEI1,NC_000022.11,41699503,41699712,+,5086,1.20044034572693,1.95212279311134,0.915189146877352,1.08672880470353,5.26018377787139,3.0457016704705002,2.1537233270664,5.41358027339544,4.82176356147437,3.51409670173317,1.90891827191702,3.71253940147087,2.2282947687087,NA,NA,Low,Approved,glandular cells
MEI4,NC_000006.12,77650274,77650707,+,5417,1.46009220596325,2.56077703313258,1.42017821498464,1.17620844912093,0.0316587555490714,0.0700309548368724,0.040241241058726,0.162562555398856,0.22219066740501,0.132456523107953,0.185071963753832,0.195825204836634,0.330959556514664,NA,NA,NA,NA,NA
MEIG1,NC_000010.11,14954228,14954304,+,1324,0.104803618483369,0,0.195311010448901,0.115959690767082,0,0.191015952845588,0.411606500783834,0.0443404512888018,0.151511435716634,0.19706591202301,0.278968985275146,0.427305190171217,0,NA,NA,NA,NA,NA
MEIKIN,NC_000005.10,131806990,131807258,-,1526,0,0,0,0.201219699312734,0,0,0.142848494636382,0.0769420150804372,0,0,0.103731961197611,0.0926854639231146,0,NA,NA,NA,NA,NA
MEIOB,NC_000016.10,1833986,1834366,-,1867,0.148644875063718,0,0.346266440592321,0.082233867474888,0.0459280875225816,0.0338651742859612,0.116757794759035,0,0,0.0698755403102479,0.0847857379686953,0,0.20577028666768,NA,NA,NA,NA,NA
MEIOC,NC_000017.11,44656468,44656682,+,4750,0.160669463114925,0.429901305333579,0.20415140355343,0.581800284286545,0.270782334962084,0.0798647752318606,0.195040823571422,0.0370779521092886,0.0211159095672446,0.151056207510691,0.277710478574656,0.535975646955813,0.215676140467962,NA,NA,Not detected,Enhanced,glandular cells
MEIOSIN,NC_000019.10,45733439,45733666,+,2867,0,0,0.270587838682607,0.0267754849277321,0.0299085243825113,0,0,0,0,0.0455031858246365,0.0368085043105579,0,0.178664399585424,NA,NA,NA,NA,NA
MEIS1,NC_000002.12,66435125,66435868,+,4566,46.2077455367601,57.4915969221308,42.5039704916067,50.1008847038256,29.7844754042467,33.510205551549,28.9551020384077,33.3391638664097,34.55383208696,40.8430108319806,41.2551505950918,38.0079824836985,29.4762705938235,NA,NA,Medium,Approved,glandular cells
MEIS1-AS2,NC_000002.12,66439087,66439689,-,709,15.7548367633208,25.8220958166904,17.5069186686158,22.1958951114254,10.2800533841976,10.8795574158118,12.0676756142361,19.2929118462412,19.168867835286,20.424255778949,20.7636565151517,17.5550713389382,10.7467329336668,NA,NA,NA,NA,NA
MEIS1-AS3,NC_000002.12,66423342,66427162,-,4100,1.65835111042123,2.52463066820161,1.43486901115399,2.62125466836418,0.0836563311264975,0.0616841759920874,0.119626903983907,0.930716887296167,0.35472152962048,0.795473376580688,0.398954809464567,0.517456163219535,0.718372510552588,NA,NA,NA,NA,NA
MEIS2,NC_000015.10,36889204,36892459,-,6705,37.9028968355008,42.7215043994999,30.9307391235115,35.3086103426696,20.3339158319775,26.2429139941281,11.4845396114005,14.9897045266087,10.8976831571594,14.417465565338,16.5495564390866,17.2235856306426,12.0609161605371,NA,NA,High,Enhanced,glandular cells
MEIS3,NC_000019.10,47403124,47403553,-,4834,1.23431518566305,0.626363129088379,0.534943686045398,1.4768668435594,2.7672005269191,1.20331356972566,0.574954848136691,0.655805731349643,0.311234703489072,0.809625364662182,1.01513118668063,0.716845560548921,1.07288729630028,NA,NA,High,Uncertain,glandular cells
MEIS3P1,NC_000017.11,15786850,15789705,+,2856,6.36469145806354,5.74463041724547,4.79879699762615,4.91878595856753,6.6352417396463,6.5307257407589,3.87354000100395,6.06389827184181,3.86311720899345,6.50917815500374,5.67186702214975,6.53705124963614,6.07556704782442,NA,NA,NA,NA,NA
MELK,NC_000009.12,36572895,36573007,+,3565,0.0389228585896159,0.0197517164031001,0.108804394600706,0.129198286599396,3.22305668449493,0.0709411280694414,0.0764329603138565,0.181142870286146,0.0281348023686989,0.182970033322907,0.118406711762546,0.15869623332025,0.179604079106385,NA,NA,High,Uncertain,glandular cells
MELTF,NC_000003.12,197001740,197003451,-,4894,37.1992456117774,32.8478025898262,20.9240588521456,23.6538813759735,5.92209561070189,7.4026683008894,2.27162381356172,45.1276709724106,43.5920133500743,44.4899449824601,49.9617834012754,39.694547946415,27.5923280569694,Intracellular and membrane,Transport,Medium,Approved,glandular cells
