human_gene,human_id,mouse_gene,mouse_id,n_mouse,n_human,ortholog_type
PRAMEF25,ENSG00000229571,Pramel43,ENSMUSG00000095503,87,22,many-to-many
PRAMEF25,ENSG00000229571,Pramel44,ENSMUSG00000094195,87,22,many-to-many
PRAMEF25,ENSG00000229571,Pramel45,ENSMUSG00000092166,87,22,many-to-many
PRAMEF25,ENSG00000229571,Pramel46,ENSMUSG00000096066,87,22,many-to-many
PRAMEF25,ENSG00000229571,Pramel47,ENSMUSG00000079424,87,22,many-to-many
PRAMEF25,ENSG00000229571,Pramel48,ENSMUSG00000070677,87,22,many-to-many
PRAMEF25,ENSG00000229571,Pramel49,ENSMUSG00000094043,87,22,many-to-many
PRAMEF25,ENSG00000229571,Pramel5,ENSMUSG00000036749,87,22,many-to-many
PRAMEF25,ENSG00000229571,Pramel50,ENSMUSG00000096139,87,22,many-to-many
PRAMEF25,ENSG00000229571,Pramel51,ENSMUSG00000066027,87,22,many-to-many
PRAMEF25,ENSG00000229571,Pramel53,ENSMUSG00000072821,87,22,many-to-many
PRAMEF25,ENSG00000229571,Pramel54,ENSMUSG00000072814,87,22,many-to-many
PRAMEF25,ENSG00000229571,Pramel55,ENSMUSG00000072813,87,22,many-to-many
PRAMEF25,ENSG00000229571,Pramel56,ENSMUSG00000095954,87,22,many-to-many
PRAMEF25,ENSG00000229571,Pramel57,ENSMUSG00000079423,87,22,many-to-many
PRAMEF25,ENSG00000229571,Pramel6,ENSMUSG00000025838,87,22,many-to-many
PRAMEF25,ENSG00000229571,Pramel60,ENSMUSG00000095996,87,22,many-to-many
PRAMEF25,ENSG00000229571,Pramel61,ENSMUSG00000073723,87,22,many-to-many
PRAMEF25,ENSG00000229571,Pramel7,ENSMUSG00000025839,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000094722,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000094741,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000095666,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000094303,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000094836,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000074720,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000096236,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000094383,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000096680,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000094337,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000096756,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000095505,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000094474,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000095570,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000094791,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000096728,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000094172,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000094887,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000091585,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000095763,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000095523,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000095475,87,22,many-to-many
PRAMEF25,ENSG00000229571,NA,ENSMUSG00000094855,87,22,many-to-many
PRAMEF26,ENSG00000280267,C130073F10Rik,ENSMUSG00000046133,87,22,many-to-many
PRAMEF26,ENSG00000280267,Gm12790,ENSMUSG00000078626,87,22,many-to-many
PRAMEF26,ENSG00000280267,Gm13040,ENSMUSG00000070616,87,22,many-to-many
PRAMEF26,ENSG00000280267,Gm13043,ENSMUSG00000095409,87,22,many-to-many
PRAMEF26,ENSG00000280267,Gm13057,ENSMUSG00000096154,87,22,many-to-many
PRAMEF26,ENSG00000280267,Gm16367,ENSMUSG00000096550,87,22,many-to-many
PRAMEF26,ENSG00000280267,Gm2042,ENSMUSG00000096276,87,22,many-to-many
PRAMEF26,ENSG00000280267,Oog1,ENSMUSG00000096576,87,22,many-to-many
PRAMEF26,ENSG00000280267,Oog2,ENSMUSG00000066030,87,22,many-to-many
PRAMEF26,ENSG00000280267,Oog3,ENSMUSG00000050810,87,22,many-to-many
PRAMEF26,ENSG00000280267,Oog4,ENSMUSG00000047799,87,22,many-to-many
PRAMEF26,ENSG00000280267,Prame62,ENSMUSG00000078625,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel1,ENSMUSG00000041805,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel11,ENSMUSG00000078512,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel12,ENSMUSG00000046862,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel13,ENSMUSG00000028591,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel14,ENSMUSG00000078509,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel15,ENSMUSG00000073721,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel16,ENSMUSG00000078511,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel17,ENSMUSG00000035201,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel18,ENSMUSG00000037028,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel19,ENSMUSG00000070890,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel20,ENSMUSG00000070618,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel21,ENSMUSG00000066688,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel22,ENSMUSG00000078513,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel23,ENSMUSG00000070617,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel24,ENSMUSG00000046435,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel25,ENSMUSG00000066031,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel26,ENSMUSG00000059218,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel27,ENSMUSG00000029451,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel28,ENSMUSG00000078510,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel29,ENSMUSG00000046262,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel30,ENSMUSG00000078508,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel31,ENSMUSG00000070619,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel32,ENSMUSG00000038330,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel33,ENSMUSG00000096044,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel34,ENSMUSG00000070686,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel35,ENSMUSG00000107392,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel36,ENSMUSG00000096230,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel37,ENSMUSG00000072822,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel38,ENSMUSG00000096259,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel4,ENSMUSG00000073724,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel40,ENSMUSG00000095718,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel41,ENSMUSG00000074011,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel42,ENSMUSG00000095074,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel43,ENSMUSG00000095503,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel44,ENSMUSG00000094195,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel45,ENSMUSG00000092166,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel46,ENSMUSG00000096066,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel47,ENSMUSG00000079424,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel48,ENSMUSG00000070677,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel49,ENSMUSG00000094043,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel5,ENSMUSG00000036749,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel50,ENSMUSG00000096139,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel51,ENSMUSG00000066027,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel53,ENSMUSG00000072821,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel54,ENSMUSG00000072814,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel55,ENSMUSG00000072813,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel56,ENSMUSG00000095954,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel57,ENSMUSG00000079423,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel6,ENSMUSG00000025838,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel60,ENSMUSG00000095996,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel61,ENSMUSG00000073723,87,22,many-to-many
PRAMEF26,ENSG00000280267,Pramel7,ENSMUSG00000025839,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000094722,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000094741,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000095666,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000094303,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000094836,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000074720,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000096236,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000094383,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000096680,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000094337,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000096756,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000095505,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000094474,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000095570,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000094791,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000096728,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000094172,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000094887,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000091585,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000095763,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000095523,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000095475,87,22,many-to-many
PRAMEF26,ENSG00000280267,NA,ENSMUSG00000094855,87,22,many-to-many
PRAMEF27,ENSG00000274764,C130073F10Rik,ENSMUSG00000046133,87,22,many-to-many
PRAMEF27,ENSG00000274764,Gm12790,ENSMUSG00000078626,87,22,many-to-many
PRAMEF27,ENSG00000274764,Gm13040,ENSMUSG00000070616,87,22,many-to-many
PRAMEF27,ENSG00000274764,Gm13043,ENSMUSG00000095409,87,22,many-to-many
PRAMEF27,ENSG00000274764,Gm13057,ENSMUSG00000096154,87,22,many-to-many
PRAMEF27,ENSG00000274764,Gm16367,ENSMUSG00000096550,87,22,many-to-many
PRAMEF27,ENSG00000274764,Gm2042,ENSMUSG00000096276,87,22,many-to-many
PRAMEF27,ENSG00000274764,Oog1,ENSMUSG00000096576,87,22,many-to-many
PRAMEF27,ENSG00000274764,Oog2,ENSMUSG00000066030,87,22,many-to-many
PRAMEF27,ENSG00000274764,Oog3,ENSMUSG00000050810,87,22,many-to-many
PRAMEF27,ENSG00000274764,Oog4,ENSMUSG00000047799,87,22,many-to-many
PRAMEF27,ENSG00000274764,Prame62,ENSMUSG00000078625,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel1,ENSMUSG00000041805,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel11,ENSMUSG00000078512,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel12,ENSMUSG00000046862,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel13,ENSMUSG00000028591,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel14,ENSMUSG00000078509,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel15,ENSMUSG00000073721,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel16,ENSMUSG00000078511,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel17,ENSMUSG00000035201,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel18,ENSMUSG00000037028,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel19,ENSMUSG00000070890,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel20,ENSMUSG00000070618,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel21,ENSMUSG00000066688,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel22,ENSMUSG00000078513,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel23,ENSMUSG00000070617,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel24,ENSMUSG00000046435,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel25,ENSMUSG00000066031,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel26,ENSMUSG00000059218,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel27,ENSMUSG00000029451,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel28,ENSMUSG00000078510,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel29,ENSMUSG00000046262,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel30,ENSMUSG00000078508,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel31,ENSMUSG00000070619,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel32,ENSMUSG00000038330,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel33,ENSMUSG00000096044,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel34,ENSMUSG00000070686,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel35,ENSMUSG00000107392,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel36,ENSMUSG00000096230,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel37,ENSMUSG00000072822,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel38,ENSMUSG00000096259,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel4,ENSMUSG00000073724,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel40,ENSMUSG00000095718,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel41,ENSMUSG00000074011,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel42,ENSMUSG00000095074,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel43,ENSMUSG00000095503,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel44,ENSMUSG00000094195,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel45,ENSMUSG00000092166,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel46,ENSMUSG00000096066,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel47,ENSMUSG00000079424,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel48,ENSMUSG00000070677,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel49,ENSMUSG00000094043,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel5,ENSMUSG00000036749,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel50,ENSMUSG00000096139,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel51,ENSMUSG00000066027,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel53,ENSMUSG00000072821,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel54,ENSMUSG00000072814,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel55,ENSMUSG00000072813,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel56,ENSMUSG00000095954,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel57,ENSMUSG00000079423,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel6,ENSMUSG00000025838,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel60,ENSMUSG00000095996,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel61,ENSMUSG00000073723,87,22,many-to-many
PRAMEF27,ENSG00000274764,Pramel7,ENSMUSG00000025839,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000094722,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000094741,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000095666,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000094303,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000094836,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000074720,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000096236,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000094383,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000096680,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000094337,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000096756,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000095505,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000094474,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000095570,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000094791,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000096728,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000094172,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000094887,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000091585,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000095763,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000095523,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000095475,87,22,many-to-many
PRAMEF27,ENSG00000274764,NA,ENSMUSG00000094855,87,22,many-to-many
PRAMEF33,ENSG00000237700,C130073F10Rik,ENSMUSG00000046133,87,22,many-to-many
PRAMEF33,ENSG00000237700,Gm12790,ENSMUSG00000078626,87,22,many-to-many
PRAMEF33,ENSG00000237700,Gm13040,ENSMUSG00000070616,87,22,many-to-many
PRAMEF33,ENSG00000237700,Gm13043,ENSMUSG00000095409,87,22,many-to-many
PRAMEF33,ENSG00000237700,Gm13057,ENSMUSG00000096154,87,22,many-to-many
PRAMEF33,ENSG00000237700,Gm16367,ENSMUSG00000096550,87,22,many-to-many
PRAMEF33,ENSG00000237700,Gm2042,ENSMUSG00000096276,87,22,many-to-many
PRAMEF33,ENSG00000237700,Oog1,ENSMUSG00000096576,87,22,many-to-many
PRAMEF33,ENSG00000237700,Oog2,ENSMUSG00000066030,87,22,many-to-many
PRAMEF33,ENSG00000237700,Oog3,ENSMUSG00000050810,87,22,many-to-many
PRAMEF33,ENSG00000237700,Oog4,ENSMUSG00000047799,87,22,many-to-many
PRAMEF33,ENSG00000237700,Prame62,ENSMUSG00000078625,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel1,ENSMUSG00000041805,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel11,ENSMUSG00000078512,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel12,ENSMUSG00000046862,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel13,ENSMUSG00000028591,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel14,ENSMUSG00000078509,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel15,ENSMUSG00000073721,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel16,ENSMUSG00000078511,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel17,ENSMUSG00000035201,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel18,ENSMUSG00000037028,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel19,ENSMUSG00000070890,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel20,ENSMUSG00000070618,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel21,ENSMUSG00000066688,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel22,ENSMUSG00000078513,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel23,ENSMUSG00000070617,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel24,ENSMUSG00000046435,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel25,ENSMUSG00000066031,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel26,ENSMUSG00000059218,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel27,ENSMUSG00000029451,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel28,ENSMUSG00000078510,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel29,ENSMUSG00000046262,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel30,ENSMUSG00000078508,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel31,ENSMUSG00000070619,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel32,ENSMUSG00000038330,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel33,ENSMUSG00000096044,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel34,ENSMUSG00000070686,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel35,ENSMUSG00000107392,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel36,ENSMUSG00000096230,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel37,ENSMUSG00000072822,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel38,ENSMUSG00000096259,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel4,ENSMUSG00000073724,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel40,ENSMUSG00000095718,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel41,ENSMUSG00000074011,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel42,ENSMUSG00000095074,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel43,ENSMUSG00000095503,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel44,ENSMUSG00000094195,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel45,ENSMUSG00000092166,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel46,ENSMUSG00000096066,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel47,ENSMUSG00000079424,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel48,ENSMUSG00000070677,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel49,ENSMUSG00000094043,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel5,ENSMUSG00000036749,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel50,ENSMUSG00000096139,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel51,ENSMUSG00000066027,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel53,ENSMUSG00000072821,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel54,ENSMUSG00000072814,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel55,ENSMUSG00000072813,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel56,ENSMUSG00000095954,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel57,ENSMUSG00000079423,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel6,ENSMUSG00000025838,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel60,ENSMUSG00000095996,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel61,ENSMUSG00000073723,87,22,many-to-many
PRAMEF33,ENSG00000237700,Pramel7,ENSMUSG00000025839,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000094722,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000094741,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000095666,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000094303,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000094836,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000074720,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000096236,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000094383,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000096680,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000094337,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000096756,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000095505,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000094474,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000095570,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000094791,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000096728,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000094172,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000094887,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000091585,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000095763,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000095523,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000095475,87,22,many-to-many
PRAMEF33,ENSG00000237700,NA,ENSMUSG00000094855,87,22,many-to-many
PRAMEF4,ENSG00000243073,C130073F10Rik,ENSMUSG00000046133,87,22,many-to-many
PRAMEF4,ENSG00000243073,Gm12790,ENSMUSG00000078626,87,22,many-to-many
PRAMEF4,ENSG00000243073,Gm13040,ENSMUSG00000070616,87,22,many-to-many
PRAMEF4,ENSG00000243073,Gm13043,ENSMUSG00000095409,87,22,many-to-many
PRAMEF4,ENSG00000243073,Gm13057,ENSMUSG00000096154,87,22,many-to-many
PRAMEF4,ENSG00000243073,Gm16367,ENSMUSG00000096550,87,22,many-to-many
PRAMEF4,ENSG00000243073,Gm2042,ENSMUSG00000096276,87,22,many-to-many
PRAMEF4,ENSG00000243073,Oog1,ENSMUSG00000096576,87,22,many-to-many
PRAMEF4,ENSG00000243073,Oog2,ENSMUSG00000066030,87,22,many-to-many
PRAMEF4,ENSG00000243073,Oog3,ENSMUSG00000050810,87,22,many-to-many
PRAMEF4,ENSG00000243073,Oog4,ENSMUSG00000047799,87,22,many-to-many
PRAMEF4,ENSG00000243073,Prame62,ENSMUSG00000078625,87,22,many-to-many
PRAMEF4,ENSG00000243073,Pramel1,ENSMUSG00000041805,87,22,many-to-many
